#chr	start	end	name	null_scale	alt_scale	alt_subscale	lnlratio	pval
71	14200	14400	72	0.18240	0.18241	1.00000	0.00000	0.49998
72	14400	14600	73	0.09424	0.09263	1.99983	0.93370	0.08589
73	14600	14800	74	0.31029	0.30396	2.15664	3.80938	0.00289
74	14800	15000	75	0.47016	0.47016	1.00000	0.00000	0.49999
75	15000	15200	76	0.19988	0.19947	1.11486	0.03313	0.39844
76	15200	15400	77	0.27501	0.27251	1.51087	0.79890	0.10311
77	15400	15600	78	0.28455	0.28236	1.43134	0.61259	0.13417
78	15600	15800	79	0.18988	0.18594	2.19692	2.58609	0.01148
79	15800	16000	80	0.18138	0.17995	1.44562	0.41067	0.18239
80	16000	16200	81	0.28532	0.28515	1.03329	0.00361	0.46614
81	16200	16400	82	0.42663	0.42414	1.31768	0.49746	0.15927
82	16400	16600	83	0.08973	0.08973	1.00000	0.00000	0.49997
83	16600	16800	84	0.24661	0.24639	1.05013	0.00778	0.45038
84	16800	17000	85	0.27330	0.26884	1.92305	2.36151	0.01488
85	17000	17200	86	0.17172	0.16680	2.67706	4.15666	0.00197
86	17200	17400	87	0.13395	0.13171	1.96744	1.26054	0.05617
87	17400	17600	88	0.20669	0.20440	1.62839	0.89184	0.09085
88	17600	17800	89	0.18711	0.18512	1.60484	0.74632	0.11090
89	17800	18000	90	0.17003	0.16775	1.77160	1.06491	0.07223
90	18000	18200	91	0.17071	0.17050	1.06811	0.01005	0.44364
91	18200	18400	92	0.28576	0.28549	1.05205	0.00952	0.44512
92	18400	18600	93	0.13971	0.13893	1.31470	0.16307	0.28397
93	18600	18800	94	0.20486	0.20390	1.26314	0.17283	0.27829
94	18800	19000	95	0.10678	0.10344	2.85299	3.09471	0.00643
95	19000	19200	96	0.32998	0.32998	1.00000	0.00000	0.49999
96	19200	19400	97	0.17365	0.17142	1.73294	0.99015	0.07968
97	19400	19600	98	0.25393	0.25115	1.61662	1.05362	0.07330
98	19600	19800	99	0.13679	0.13461	1.91885	1.17824	0.06238
99	19800	20000	100	0.17842	0.17842	1.00000	0.00000	0.50000
100	20000	20200	101	0.06831	0.06822	1.07359	0.00477	0.46109
101	20200	20400	102	0.22118	0.21984	1.34005	0.30756	0.21643
102	20400	20600	103	0.20283	0.20283	1.00000	0.00000	0.50000
103	20600	20800	104	0.14135	0.13788	2.43093	2.61778	0.01106
104	20800	21000	105	0.08564	0.08523	1.27940	0.08151	0.34320
105	21000	21200	106	0.14489	0.14082	2.64097	3.38965	0.00461
106	21200	21400	107	0.17676	0.17324	2.14546	2.22341	0.01748
107	21400	21600	108	0.30431	0.30431	1.00000	0.00000	0.50000
108	21600	21800	109	0.21646	0.21436	1.54906	0.72809	0.11377
109	21800	22000	110	0.25823	0.25818	1.00940	0.00025	0.49115
110	22000	22200	111	0.09954	0.09872	1.46985	0.25636	0.23698
111	22200	22400	112	0.17489	0.17407	1.26489	0.14958	0.29221
112	22400	22600	113	0.29708	0.29565	1.26810	0.25539	0.23740
113	22600	22800	114	0.42924	0.41986	2.22284	5.93943	0.00028
114	22800	23000	115	0.33636	0.33636	1.00000	0.00000	0.50000
115	23000	23200	116	0.32953	0.32877	1.12645	0.06403	0.36023
116	23200	23400	117	0.39257	0.39013	1.33932	0.52524	0.15270
117	23400	23600	118	0.28283	0.27911	1.73941	1.61831	0.03600
118	23600	23800	119	0.21311	0.21011	1.80059	1.39383	0.04750
119	23800	24000	120	0.14568	0.14366	1.79985	0.95825	0.08312
120	24000	24200	121	0.10580	0.10312	2.48654	2.12660	0.01959
121	24200	24400	122	0.21572	0.21153	2.11027	2.56951	0.01170
122	24400	24600	123	0.11497	0.11306	1.96087	1.06919	0.07183
123	24600	24800	124	0.08955	0.08727	2.50274	1.85221	0.02713
124	24800	25000	125	0.11620	0.11229	2.99268	3.75301	0.00307
125	25000	25200	126	0.16099	0.16060	1.13611	0.03723	0.39247
126	25200	25400	127	0.09819	0.09795	1.13889	0.02354	0.41411
127	25400	25600	128	0.29286	0.29209	1.14435	0.07598	0.34834
128	25600	25800	129	0.09838	0.09818	1.11598	0.01702	0.42681
129	25800	26000	130	0.19945	0.19897	1.13566	0.04415	0.38318
130	26000	26200	131	0.22759	0.22637	1.29962	0.24736	0.24092
131	26200	26400	132	0.17235	0.17213	1.07123	0.01098	0.44109
132	26400	26600	133	0.08805	0.08556	2.66540	2.07363	0.02085
133	26600	26800	134	0.11163	0.11099	1.33082	0.14538	0.29487
134	26800	27000	135	0.20382	0.19871	2.44150	3.80472	0.00290
135	27000	27200	136	0.05769	0.05490	3.94229	3.42371	0.00444
136	27200	27400	137	0.20058	0.20022	1.10000	0.02528	0.41105
137	27400	27600	138	0.14274	0.13851	2.74506	3.62486	0.00355
138	27600	27800	139	0.14760	0.14078	3.77081	8.00434	0.00003
139	27800	28000	140	0.12569	0.12460	1.49388	0.34850	0.20190
140	28000	28200	141	0.36929	0.36792	1.20145	0.18267	0.27278
141	28200	28400	142	0.10412	0.10057	3.01830	3.38328	0.00464
142	28400	28600	143	0.13041	0.13041	1.00000	0.00000	0.50000
143	28600	28800	144	0.17767	0.17559	1.66827	0.86406	0.09433
144	28800	29000	145	0.30284	0.30157	1.23486	0.20245	0.26228
145	29000	29200	146	0.15315	0.14784	3.05566	5.15194	0.00066
146	29200	29400	147	0.24637	0.24549	1.19860	0.11833	0.31331
147	29400	29600	148	0.32420	0.31850	1.99632	3.15922	0.00597
148	29600	29800	149	0.18244	0.18109	1.42325	0.37892	0.19200
149	29800	30000	150	0.05483	0.05483	1.00000	0.00000	0.49997
150	30000	30200	151	0.19534	0.19209	1.94827	1.73985	0.03106
151	30200	30400	152	0.13534	0.13173	2.55428	2.87823	0.00821
152	30400	30600	153	0.19557	0.19169	2.13496	2.42085	0.01389
153	30600	30800	154	0.27254	0.27076	1.36386	0.42251	0.17898
154	30800	31000	155	0.08988	0.08884	1.66752	0.43621	0.17514
155	31000	31200	156	0.40010	0.39799	1.28678	0.38097	0.19136
156	31200	31400	157	0.05697	0.05604	1.95973	0.53548	0.15036
157	31400	31600	158	0.26309	0.25889	1.90165	2.11533	0.01985
158	31600	31800	159	0.26024	0.26024	1.00000	0.00000	0.49999
159	31800	32000	160	0.23351	0.23351	1.00000	0.00000	0.50000
160	32000	32200	161	0.23627	0.23518	1.25621	0.18874	0.26948
161	32200	32400	162	0.16306	0.16306	1.00000	0.00000	0.49998
162	32400	32600	163	0.11356	0.11356	1.00000	0.00000	0.49998
163	32600	32800	164	0.27238	0.26861	1.78450	1.75545	0.03048
164	32800	33000	165	0.25325	0.24769	2.25623	3.72436	0.00317
165	33000	33200	166	0.27215	0.26689	2.10460	3.17966	0.00584
166	33200	33400	167	0.08591	0.08591	1.00000	0.00000	0.49997
167	33400	33600	168	0.16193	0.16155	1.13172	0.03518	0.39541
168	33600	33800	169	0.09689	0.09534	1.92433	0.84533	0.09676
169	33800	34000	170	0.24428	0.24270	1.36164	0.37686	0.19265
170	34000	34200	171	0.20363	0.20363	1.00000	0.00000	0.49999
171	34200	34400	172	0.09726	0.09726	1.00000	0.00000	0.50000
172	34400	34600	173	0.18719	0.18589	1.39116	0.33868	0.20525
173	34600	34800	174	0.20486	0.20314	1.47497	0.51509	0.15506
174	34800	35000	175	0.26171	0.25906	1.56755	0.93848	0.08534
175	35000	35200	176	0.12424	0.12247	1.81852	0.86450	0.09427
176	35200	35400	177	0.17359	0.17359	1.00000	0.00000	0.49998
177	35400	35600	178	0.11703	0.11582	1.59923	0.46236	0.16812
178	35600	35800	179	0.13203	0.13106	1.42246	0.27203	0.23038
179	35800	36000	180	0.28681	0.28681	1.00000	0.00000	0.50000
180	36000	36200	181	0.12381	0.12340	1.18876	0.05496	0.37011
181	36200	36400	182	0.25409	0.25409	1.00000	0.00000	0.49999
182	36400	36600	183	0.14539	0.14211	2.31154	2.36238	0.01487
183	36600	36800	184	0.08712	0.08712	1.00000	0.00000	0.49997
184	36800	37000	185	0.24419	0.24387	1.07298	0.01610	0.42880
185	37000	37200	186	0.36356	0.36290	1.09999	0.04374	0.38370
186	37200	37400	187	0.30712	0.30712	1.00000	0.00000	0.50000
187	37400	37600	188	0.34852	0.34541	1.49207	0.94802	0.08426
188	37600	37800	189	0.40983	0.40983	1.00000	0.00000	0.50000
189	37800	38000	190	0.14630	0.14364	2.04888	1.59642	0.03698
190	38000	38200	191	0.05865	0.05706	2.60263	1.32575	0.05173
191	38200	38400	192	0.25924	0.25924	1.00000	0.00000	0.50000
192	38400	38600	193	0.16430	0.16333	1.33422	0.22254	0.25234
193	38600	38800	194	0.41136	0.40529	1.81599	2.70951	0.00996
194	38800	39000	195	0.15242	0.15127	1.42818	0.33551	0.20635
195	39000	39200	196	0.10268	0.10123	1.81772	0.71766	0.11545
196	39200	39400	197	0.19414	0.19093	1.95084	1.73998	0.03106
197	39400	39600	198	0.18326	0.17759	2.81465	4.90587	0.00087
198	39600	39800	199	0.17183	0.17161	1.07337	0.01164	0.43936
199	39800	40000	200	0.10402	0.10324	1.43178	0.22458	0.25137
200	40000	40200	201	0.17816	0.17539	1.89638	1.45805	0.04385
201	40200	40400	202	0.09501	0.09501	1.00000	0.00000	0.50000
202	40400	40600	203	0.34064	0.33797	1.43519	0.72567	0.11416
203	40600	40800	204	0.12600	0.12303	2.38002	2.23298	0.01729
204	40800	41000	205	0.29709	0.29636	1.13527	0.06446	0.35978
205	41000	41200	206	0.14653	0.14521	1.51602	0.44138	0.17372
206	41200	41400	207	0.14244	0.14244	1.00000	0.00000	1.00000
207	41400	41600	208	0.22204	0.22204	1.00000	0.00000	1.00000
208	41600	41800	209	0.39701	0.39317	1.53520	1.23552	0.05798
209	41800	42000	210	0.13265	0.13237	1.12002	0.02407	0.41317
210	42000	42200	211	0.26987	0.26936	1.10539	0.03782	0.39165
211	42200	42400	212	0.34675	0.34202	1.76258	2.06705	0.02101
212	42400	42600	213	0.35513	0.35337	1.27115	0.31437	0.21391
213	42600	42800	214	0.14695	0.14486	1.81777	1.00417	0.07822
214	42800	43000	215	0.34474	0.34424	1.07968	0.02726	0.40769
215	43000	43200	216	0.21494	0.21198	1.78000	1.34603	0.05042
216	43200	43400	217	0.24953	0.24953	1.00000	0.00000	0.50000
217	43400	43600	218	0.19891	0.19891	1.00000	0.00000	0.49999
218	43600	43800	219	0.18507	0.18372	1.41371	0.36529	0.19635
219	43800	44000	220	0.16035	0.15786	1.89468	1.29829	0.05355
220	44000	44200	221	0.21552	0.21476	1.19663	0.10225	0.32556
221	44200	44400	222	0.11037	0.10839	2.04286	1.18555	0.06180
222	44400	44600	223	0.32482	0.32188	1.50121	0.91745	0.08778
223	44600	44800	224	0.35047	0.34704	1.53983	1.10049	0.06896
224	44800	45000	225	0.22956	0.22957	1.00000	0.00000	0.49998
225	45000	45200	226	0.15831	0.15509	2.17306	2.06549	0.02105
226	45200	45400	227	0.19420	0.18971	2.33286	3.20617	0.00567
227	45400	45600	228	0.14162	0.13951	1.85693	1.06538	0.07218
228	45600	45800	229	0.24089	0.23911	1.41445	0.46916	0.16635
229	45800	46000	230	0.07803	0.07680	1.92016	0.67548	0.12256
230	46000	46200	231	0.20176	0.20176	1.00000	0.00000	0.50000
231	46200	46400	232	0.32852	0.32576	1.47035	0.79664	0.10343
232	46400	46600	233	0.27234	0.26703	2.11218	3.20688	0.00566
233	46600	46800	234	0.33701	0.33701	1.00000	0.00000	0.50000
234	46800	47000	235	0.10168	0.09956	2.21777	1.44167	0.04475
235	47000	47200	236	0.08600	0.08600	1.00000	0.00000	0.49997
236	47200	47400	237	0.28734	0.28734	1.00000	0.00000	0.50000
237	47400	47600	238	0.33005	0.33005	1.00000	0.00000	1.00000
238	47600	47800	239	0.08269	0.08087	2.29109	1.29114	0.05403
239	47800	48000	240	0.15867	0.15688	1.64104	0.71351	0.11613
240	48000	48200	241	0.09067	0.08970	1.61941	0.39111	0.18823
241	48200	48400	242	0.21382	0.21367	1.03960	0.00387	0.46496
242	48400	48600	243	0.06417	0.06336	1.73283	0.36810	0.19544
243	48600	48800	244	0.08461	0.08461	1.00000	0.00000	0.49997
244	48800	49000	245	0.16589	0.16483	1.36239	0.25444	0.23781
245	49000	49200	246	0.24317	0.23452	3.07609	8.20087	0.00003
246	49200	49400	247	0.20755	0.20439	1.87167	1.55866	0.03873
247	49400	49600	248	0.19610	0.19229	2.12122	2.36871	0.01476
248	49600	49800	249	0.16473	0.16434	1.13368	0.03609	0.39410
249	49800	50000	250	0.14686	0.14289	2.57962	3.25106	0.00539
250	50000	50200	251	0.14103	0.14028	1.29880	0.15340	0.28983
251	50200	50400	252	0.15759	0.15759	1.00000	0.00000	0.49998
252	50400	50600	253	0.21333	0.20977	1.95049	1.92931	0.02475
253	50600	50800	254	0.12490	0.12490	1.00000	0.00000	0.50000
254	50800	51000	255	0.12197	0.12146	1.23511	0.08053	0.34409
255	51000	51200	256	0.29178	0.29030	1.28017	0.27584	0.22881
256	51200	51400	257	0.22778	0.22527	1.61976	0.97292	0.08152
257	51400	51600	258	0.25538	0.25395	1.31430	0.30281	0.21822
258	51600	51800	259	0.24911	0.24762	1.33381	0.33650	0.20600
259	51800	52000	260	0.18408	0.18343	1.19942	0.09010	0.33560
260	52000	52200	261	0.21555	0.20922	2.70214	5.28189	0.00058
261	52200	52400	262	0.28884	0.28884	1.00000	0.00000	0.50000
262	52400	52600	263	0.25344	0.25327	1.03738	0.00400	0.46435
263	52600	52800	264	0.20970	0.20823	1.39321	0.38410	0.19039
264	52800	53000	265	0.21195	0.20827	1.99567	2.04241	0.02164
265	53000	53200	266	0.20223	0.20187	1.10000	0.02471	0.41203
266	53200	53400	267	0.39222	0.39054	1.23294	0.25638	0.23697
267	53400	53600	268	0.11943	0.11628	2.54655	2.54266	0.01206
268	53600	53800	269	0.19712	0.18978	3.18566	7.29597	0.00007
269	53800	54000	270	0.23661	0.23621	1.09396	0.02667	0.40868
270	54000	54200	271	0.19175	0.18924	1.74870	1.14898	0.06477
271	54200	54400	272	0.14782	0.14443	2.33239	2.40411	0.01416
272	54400	54600	273	0.24861	0.24705	1.35142	0.35989	0.19811
273	54600	54800	274	0.21818	0.21818	1.00000	0.00000	0.49999
274	54800	55000	275	0.19371	0.19120	1.73773	1.12740	0.06660
275	55000	55200	276	0.08601	0.08556	1.29940	0.09223	0.33379
276	55200	55400	277	0.14958	0.14826	1.49966	0.42136	0.17931
277	55400	55600	278	0.21197	0.20981	1.57564	0.78306	0.10539
278	55600	55800	279	0.15565	0.15238	2.21714	2.15740	0.01889
279	55800	56000	280	0.39878	0.39878	1.00000	0.00000	0.49999
280	56000	56200	281	0.20883	0.20382	2.38463	3.62631	0.00354
281	56200	56400	282	0.14766	0.14162	3.44004	6.60265	0.00014
282	56400	56600	283	0.14897	0.14763	1.51431	0.44070	0.17391
283	56600	56800	284	0.21407	0.21122	1.75797	1.27762	0.05496
284	56800	57000	285	0.18195	0.17916	1.87580	1.41763	0.04611
285	57000	57200	286	0.30494	0.30368	1.22810	0.19202	0.26772
286	57200	57400	287	0.17956	0.17618	2.08633	1.99281	0.02295
287	57400	57600	288	0.33300	0.33300	1.00000	0.00000	0.49999
288	57600	57800	289	0.18186	0.18040	1.45795	0.42729	0.17763
289	57800	58000	290	0.16624	0.16588	1.12306	0.03127	0.40127
290	58000	58200	291	0.13898	0.13753	1.59828	0.55206	0.14668
291	58200	58400	292	0.11404	0.11345	1.29416	0.11698	0.31430
292	58400	58600	293	0.19127	0.19127	1.00000	0.00000	0.49998
293	58600	58800	294	0.27544	0.27499	1.09137	0.02878	0.40519
294	58800	59000	295	0.26247	0.26051	1.41489	0.51939	0.15405
295	59000	59200	296	0.34945	0.34479	1.74132	1.97968	0.02331
296	59200	59400	297	0.25984	0.25648	1.72839	1.45613	0.04395
297	59400	59600	298	0.08469	0.08423	1.31441	0.10024	0.32717
298	59600	59800	299	0.27843	0.27802	1.08215	0.02313	0.41486
299	59800	60000	300	0.20294	0.19860	2.22675	2.90396	0.00798
300	60000	60200	301	0.14351	0.14074	2.12029	1.72877	0.03148
301	60200	60400	302	0.32551	0.32208	1.58819	1.20542	0.06025
302	60400	60600	303	0.23686	0.23233	2.09285	2.72009	0.00984
303	60600	60800	304	0.27774	0.27517	1.51808	0.81627	0.10068
304	60800	61000	305	0.25541	0.25340	1.44314	0.57944	0.14085
305	61000	61200	306	0.35425	0.35425	1.00000	0.00000	0.50000
306	61200	61400	307	0.09848	0.09632	2.27823	1.53107	0.04007
307	61400	61600	308	0.11910	0.11593	2.56153	2.56987	0.01169
308	61600	61800	309	0.27671	0.27357	1.63543	1.20214	0.06050
309	61800	62000	310	0.23882	0.23708	1.40882	0.45321	0.17053
310	62000	62200	311	0.48241	0.48241	1.00000	0.00000	0.50000
311	62200	62400	312	0.21671	0.21388	1.73969	1.24849	0.05703
312	62400	62600	313	0.24776	0.24412	1.83581	1.76709	0.03006
313	62600	62800	314	0.25460	0.25185	1.60901	1.04646	0.07399
314	62800	63000	315	0.40146	0.39690	1.62931	1.67278	0.03369
315	63000	63200	316	0.15204	0.15013	1.72006	0.84280	0.09709
316	63200	63400	317	0.28063	0.27552	2.03246	2.92304	0.00781
317	63400	63600	318	0.24577	0.24577	1.00000	0.00000	0.50000
318	63600	63800	319	0.14501	0.14365	1.53526	0.46781	0.16670
319	63800	64000	320	0.14020	0.13807	1.87252	1.09117	0.06980
320	64000	64200	321	0.18288	0.17881	2.28711	2.82277	0.00875
321	64200	64400	322	0.36405	0.36405	1.00000	0.00000	0.50000
322	64400	64600	323	0.08905	0.08390	4.54157	7.07679	0.00008
323	64600	64800	324	0.17219	0.17059	1.53397	0.54247	0.14880
324	64800	65000	325	0.12457	0.12081	2.77925	3.33373	0.00491
325	65000	65200	326	0.10616	0.10408	2.13803	1.32958	0.05148
326	65200	65400	327	0.41914	0.41816	1.12623	0.08139	0.34330
327	65400	65600	328	0.10192	0.09978	2.22436	1.45461	0.04404
328	65600	65800	329	0.24951	0.24737	1.48260	0.66326	0.12471
329	65800	66000	330	0.22025	0.21818	1.52876	0.68858	0.12029
330	66000	66200	331	0.08785	0.08679	1.69517	0.45952	0.16886
331	66200	66400	332	0.07487	0.07487	1.00000	0.00000	0.49998
332	66400	66600	333	0.23239	0.22990	1.60858	0.94715	0.08436
333	66600	66800	334	0.28544	0.28527	1.03276	0.00350	0.46667
334	66800	67000	335	0.23932	0.23932	1.00000	0.00000	0.49999
335	67000	67200	336	0.18827	0.18502	1.98786	1.84642	0.02732
336	67200	67400	337	0.11800	0.11748	1.25187	0.09040	0.33534
337	67400	67600	338	0.22559	0.22357	1.50582	0.64244	0.12850
338	67600	67800	339	0.17476	0.17321	1.50088	0.49250	0.16048
339	67800	68000	340	0.31659	0.30998	2.18459	4.12306	0.00204
340	68000	68200	341	0.11072	0.10743	2.74271	2.89970	0.00802
341	68200	68400	342	0.42726	0.42090	1.82823	2.89179	0.00809
342	68400	68600	343	0.34287	0.34225	1.10000	0.04365	0.38382
343	68600	68800	344	0.29308	0.29308	1.00000	0.00000	0.49999
344	68800	69000	345	0.24563	0.24259	1.69831	1.26455	0.05588
345	69000	69200	346	0.24053	0.23669	1.91178	1.97644	0.02340
346	69200	69400	347	0.24199	0.23768	2.01134	2.47010	0.01312
347	69400	69600	348	0.38911	0.38539	1.52944	1.15249	0.06448
348	69600	69800	349	0.27015	0.27015	1.00000	0.00000	0.50000
349	69800	70000	350	0.24629	0.24403	1.51461	0.73337	0.11293
350	70000	70200	351	0.19753	0.19372	2.10853	2.34005	0.01526
351	70200	70400	352	0.31320	0.30927	1.70269	1.61711	0.03606
352	70400	70600	353	0.12386	0.12278	1.49965	0.35542	0.19958
353	70600	70800	354	0.08882	0.08844	1.25030	0.06765	0.35650
354	70800	71000	355	0.24958	0.24805	1.34412	0.34797	0.20208
355	71000	71200	356	0.26614	0.26422	1.40253	0.48967	0.16118
356	71200	71400	357	0.24662	0.24662	1.00000	0.00000	1.00000
357	71400	71600	358	0.23987	0.23880	1.25094	0.18133	0.27352
358	71600	71800	359	0.18328	0.18048	1.87193	1.40743	0.04670
359	71800	72000	360	0.15139	0.14950	1.71868	0.83860	0.09765
360	72000	72200	361	0.37855	0.37769	1.12453	0.06847	0.35567
361	72200	72400	362	0.22930	0.22539	1.97143	2.13826	0.01932
362	72400	72600	363	0.52676	0.52459	1.22073	0.30596	0.21703
363	72600	72800	364	0.13757	0.13401	2.51669	2.78844	0.00910
364	72800	73000	365	0.18923	0.18455	2.43224	3.48647	0.00414
365	73000	73200	366	0.13443	0.13443	1.00000	0.00000	0.49998
366	73200	73400	367	0.07803	0.07803	1.00000	0.00000	0.49997
367	73400	73600	368	0.19222	0.18968	1.75143	1.15840	0.06399
368	73600	73800	369	0.29633	0.29499	1.24860	0.22366	0.25181
369	73800	74000	370	0.25766	0.25288	2.05581	2.80969	0.00888
370	74000	74200	371	0.18209	0.17786	2.34820	2.98272	0.00729
371	74200	74400	372	0.19676	0.19424	1.72537	1.10120	0.06890
372	74400	74600	373	0.21119	0.21041	1.20606	0.11048	0.31915
373	74600	74800	374	0.35762	0.35762	1.00000	0.00000	0.49999
374	74800	75000	375	0.11065	0.10799	2.40288	1.99142	0.02298
375	75000	75200	376	0.06144	0.05790	4.52905	4.93591	0.00084
376	75200	75400	377	0.23449	0.23144	1.74202	1.37624	0.04855
377	75400	75600	378	0.22843	0.22442	2.00396	2.25534	0.01684
378	75600	75800	379	0.26971	0.26726	1.50826	0.78159	0.10560
379	75800	76000	380	0.20690	0.20690	1.00000	0.00000	0.49999
380	76000	76200	381	0.22344	0.21995	1.88410	1.75170	0.03062
381	76200	76400	382	0.21367	0.21069	1.79238	1.37352	0.04872
382	76400	76600	383	0.46571	0.46472	1.11379	0.07343	0.35078
383	76600	76800	384	0.11246	0.11114	1.67383	0.54713	0.14776
384	76800	77000	385	0.11677	0.11492	1.92000	1.00949	0.07767
385	77000	77200	386	0.12771	0.12665	1.47423	0.32699	0.20935
386	77200	77400	387	0.09817	0.09541	2.65985	2.40861	0.01409
387	77400	77600	388	0.14522	0.14522	1.00000	0.00000	0.50000
388	77600	77800	389	0.23242	0.23186	1.13599	0.05126	0.37441
389	77800	78000	390	0.11658	0.11409	2.24497	1.70016	0.03259
390	78000	78200	391	0.12683	0.12447	2.07869	1.45383	0.04408
391	78200	78400	392	0.14377	0.14305	1.28385	0.14067	0.29791
392	78400	78600	393	0.31809	0.31774	1.06030	0.01424	0.43299
393	78600	78800	394	0.26696	0.26696	1.00000	0.00000	1.00000
394	78800	79000	395	0.14693	0.14481	1.82956	1.02313	0.07629
395	79000	79200	396	0.18107	0.17895	1.66866	0.85208	0.09587
396	79200	79400	397	0.23743	0.23743	1.00000	0.00000	0.50000
397	79400	79600	398	0.17085	0.16649	2.48470	3.33065	0.00493
