#chr	start	end	name	null_scale	alt_scale	alt_subscale	lnlratio	pval
238	47600	47800	239	0.08654	0.06810	17.02856	52.95701	0.00000
239	47800	48000	240	0.20253	0.17857	8.95392	49.27267	0.00000
240	48000	48200	241	0.09605	0.08128	11.73805	36.32728	0.00000
241	48200	48400	242	0.23293	0.20856	7.87411	46.87282	0.00000
242	48400	48600	243	0.07244	0.05866	14.81824	37.94966	0.00000
243	48600	48800	244	0.09132	0.07064	18.64662	62.19942	0.00000
244	48800	49000	245	0.19181	0.17100	8.10564	41.18256	0.00000
245	49000	49200	246	0.25026	0.21018	12.77248	98.40878	0.00000
246	49200	49400	247	0.20661	0.19171	5.50380	23.66076	0.00000
247	49400	49600	248	0.21838	0.18838	10.49017	67.97203	0.00000
248	49600	49800	249	0.17653	0.15619	8.69209	42.29801	0.00000
249	49800	50000	250	0.14459	0.12263	11.61566	53.57560	0.00000
250	50000	50200	251	0.12982	0.11814	6.76097	21.25229	0.00000
251	50200	50400	252	0.15775	0.14061	8.17222	34.75777	0.00000
252	50400	50600	253	0.24589	0.22365	6.84109	39.11386	0.00000
253	50600	50800	254	0.12890	0.11461	8.28091	29.09480	0.00000
254	50800	51000	255	0.12572	0.10985	9.53233	34.72489	0.00000
255	51000	51200	256	0.27975	0.26115	5.10592	27.28054	0.00000
256	51200	51400	257	0.22593	0.20201	8.01716	46.69271	0.00000
257	51400	51600	258	0.28057	0.26112	5.35360	29.62058	0.00000
258	51600	51800	259	0.26799	0.25665	3.50277	12.37457	0.00000
259	51800	52000	260	0.17422	0.15283	9.27958	46.67415	0.00000
260	52000	52200	261	0.19625	0.17631	7.61716	38.49733	0.00000
261	52200	52400	262	0.30452	0.30260	1.34848	0.43282	0.17608
262	52400	52600	263	0.25276	0.23504	5.37014	27.21944	0.00000
263	52600	52800	264	0.23761	0.22581	3.97920	14.57199	0.00000
264	52800	53000	265	0.18106	0.16803	5.50993	20.34590	0.00000
265	53000	53200	266	0.19375	0.18571	3.47067	8.69960	0.00002
266	53200	53400	267	0.42071	0.40041	3.86128	23.22637	0.00000
267	53400	53600	268	0.12548	0.11203	8.00534	27.52359	0.00000
268	53600	53800	269	0.22180	0.20476	5.85743	27.74033	0.00000
269	53800	54000	270	0.25782	0.24086	5.06750	24.64296	0.00000
270	54000	54200	271	0.17909	0.14964	12.91389	72.90337	0.00000
271	54200	54400	272	0.14175	0.11305	16.18076	80.72727	0.00000
272	54400	54600	273	0.24154	0.21927	6.99330	40.15809	0.00000
273	54600	54800	274	0.20087	0.18964	4.41171	14.97309	0.00000
274	54800	55000	275	0.21225	0.18921	8.10726	46.04063	0.00000
275	55000	55200	276	0.08302	0.07270	9.35048	22.94390	0.00000
276	55200	55400	277	0.14108	0.11666	13.45162	62.56749	0.00000
277	55400	55600	278	0.21511	0.20607	3.50698	9.86977	0.00000
278	55600	55800	279	0.16383	0.14083	10.68523	52.40273	0.00000
279	55800	56000	280	0.35588	0.34440	2.87251	9.85587	0.00000
280	56000	56200	281	0.20917	0.18011	10.66489	65.82718	0.00000
281	56200	56400	282	0.16500	0.14104	11.20304	56.59917	0.00000
282	56400	56600	283	0.14305	0.12639	8.69715	35.12221	0.00000
283	56600	56800	284	0.24227	0.21340	9.01925	60.50448	0.00000
284	56800	57000	285	0.18755	0.16007	11.22097	64.59683	0.00000
285	57000	57200	286	0.29181	0.25943	8.40281	62.82314	0.00000
286	57200	57400	287	0.21725	0.18417	11.98518	78.59719	0.00000
287	57400	57600	288	0.30716	0.29510	3.29992	12.19116	0.00000
288	57600	57800	289	0.21105	0.18433	9.62162	57.88450	0.00000
289	57800	58000	290	0.18267	0.16768	6.18106	25.35443	0.00000
290	58000	58200	291	0.13896	0.11598	12.71218	57.81797	0.00000
291	58200	58400	292	0.12846	0.10660	13.20810	57.43951	0.00000
292	58400	58600	293	0.18198	0.16927	5.35483	19.79334	0.00000
293	58600	58800	294	0.27290	0.25650	4.68158	22.39335	0.00000
294	58800	59000	295	0.26617	0.24914	4.92453	24.36164	0.00000
295	59000	59200	296	0.30879	0.29724	3.18281	10.96020	0.00000
296	59200	59400	297	0.25163	0.22080	9.31694	65.41075	0.00000
297	59400	59600	298	0.09168	0.08127	8.52193	21.53377	0.00000
298	59600	59800	299	0.27023	0.25732	3.85814	15.09003	0.00000
299	59800	60000	300	0.19915	0.18093	6.84836	32.59860	0.00000
300	60000	60200	301	0.13959	0.11867	11.38283	49.77170	0.00000
301	60200	60400	302	0.36028	0.33564	5.23449	35.20033	0.00000
302	60400	60600	303	0.23268	0.20564	8.76510	55.35094	0.00000
303	60600	60800	304	0.30593	0.27803	6.90267	48.57221	0.00000
304	60800	61000	305	0.23093	0.21892	4.14915	15.25962	0.00000
305	61000	61200	306	0.36242	0.33856	5.07088	34.11771	0.00000
306	61200	61400	307	0.10344	0.08671	12.48931	42.32719	0.00000
307	61400	61600	308	0.13532	0.11835	9.44899	37.14386	0.00000
308	61600	61800	309	0.30074	0.28975	3.14481	10.62797	0.00000
309	61800	62000	310	0.25792	0.23835	5.77083	30.75379	0.00000
310	62000	62200	311	0.45470	0.44614	2.04435	4.69111	0.00110
311	62200	62400	312	0.21400	0.19834	5.56444	24.78176	0.00000
312	62400	62600	313	0.24382	0.22357	6.26716	34.01310	0.00000
313	62600	62800	314	0.25377	0.23442	5.78062	30.93864	0.00000
314	62800	63000	315	0.40449	0.39232	2.72040	9.89519	0.00000
315	63000	63200	316	0.14771	0.13429	6.87068	24.51795	0.00000
316	63200	63400	317	0.28007	0.26273	4.78877	24.32346	0.00000
317	63400	63600	318	0.21965	0.21405	2.48179	4.19769	0.00188
318	63600	63800	319	0.16930	0.14832	9.28295	45.48452	0.00000
319	63800	64000	320	0.15695	0.14561	5.52344	17.91466	0.00000
320	64000	64200	321	0.18383	0.16565	7.40100	34.52362	0.00000
321	64200	64400	322	0.37439	0.35953	3.34601	15.01842	0.00000
322	64400	64600	323	0.08548	0.06842	16.06029	47.79572	0.00000
323	64600	64800	324	0.16780	0.14321	11.28640	57.64893	0.00000
324	64800	65000	325	0.11073	0.09142	13.74034	50.50498	0.00000
325	65000	65200	326	0.10375	0.08710	12.29284	41.93693	0.00000
326	65200	65400	327	0.44381	0.43738	1.80212	2.90167	0.00800
327	65400	65600	328	0.10966	0.09123	12.97655	47.78553	0.00000
328	65600	65800	329	0.23951	0.23226	2.76016	6.15989	0.00022
329	65800	66000	330	0.24094	0.23505	2.41018	4.24607	0.00178
330	66000	66200	331	0.08981	0.07422	13.36120	40.67728	0.00000
331	66200	66400	332	0.11429	0.09166	15.81951	62.80400	0.00000
332	66400	66600	333	0.24262	0.22298	6.17928	32.47748	0.00000
333	66600	66800	334	0.29395	0.28163	3.48022	12.98300	0.00000
334	66800	67000	335	0.25473	0.23737	5.28016	25.95615	0.00000
335	67000	67200	336	0.19780	0.17381	9.19526	51.43614	0.00000
336	67200	67400	337	0.12664	0.11416	7.36411	23.75991	0.00000
337	67400	67600	338	0.22163	0.20726	4.98915	20.83259	0.00000
338	67600	67800	339	0.18533	0.16562	7.99050	38.72856	0.00000
339	67800	68000	340	0.32017	0.29853	5.20244	31.09190	0.00000
340	68000	68200	341	0.11171	0.09252	13.27682	49.92205	0.00000
341	68200	68400	342	0.44424	0.43120	2.67849	10.29567	0.00000
342	68400	68600	343	0.31928	0.30362	3.92645	18.39078	0.00000
343	68600	68800	344	0.30327	0.29418	2.72990	7.49518	0.00005
344	68800	69000	345	0.24930	0.23901	3.44834	10.94484	0.00000
345	69000	69200	346	0.26812	0.25232	4.62840	21.37924	0.00000
346	69200	69400	347	0.22526	0.21023	5.10486	22.12758	0.00000
347	69400	69600	348	0.35676	0.34323	3.22247	13.29422	0.00000
348	69600	69800	349	0.28182	0.27129	3.20908	10.46075	0.00000
349	69800	70000	350	0.22990	0.21379	5.31149	24.50583	0.00000
350	70000	70200	351	0.21200	0.19886	4.78656	18.50590	0.00000
351	70200	70400	352	0.30693	0.28772	4.82532	26.78334	0.00000
352	70400	70600	353	0.14142	0.12510	8.61693	33.74760	0.00000
353	70600	70800	354	0.07438	0.06239	12.33775	29.96306	0.00000
354	70800	71000	355	0.23921	0.22521	4.57733	19.05513	0.00000
355	71000	71200	356	0.27620	0.26222	4.05299	17.34869	0.00000
356	71200	71400	357	0.25145	0.24365	2.80959	6.76147	0.00012
357	71400	71600	358	0.25146	0.23514	4.97172	23.81652	0.00000
358	71600	71800	359	0.18352	0.15593	11.64526	66.30061	0.00000
359	71800	72000	360	0.16057	0.13739	10.95838	54.22028	0.00000
360	72000	72200	361	0.37715	0.35976	3.72979	19.14750	0.00000
361	72200	72400	362	0.24137	0.21892	7.00835	41.29114	0.00000
362	72400	72600	363	0.50594	0.48396	3.53638	22.26037	0.00000
363	72600	72800	364	0.12431	0.10956	8.88131	30.77589	0.00000
364	72800	73000	365	0.17727	0.15598	8.99426	45.77578	0.00000
365	73000	73200	366	0.13517	0.12349	6.50468	20.60723	0.00000
366	73200	73400	367	0.07949	0.06411	15.23518	43.55569	0.00000
367	73400	73600	368	0.18625	0.15760	11.93121	68.74560	0.00000
368	73600	73800	369	0.31162	0.28731	5.88094	38.35007	0.00000
369	73800	74000	370	0.25103	0.23757	4.27487	17.04305	0.00000
370	74000	74200	371	0.20278	0.17851	9.01343	50.41103	0.00000
371	74200	74400	372	0.21672	0.20288	4.92294	19.83119	0.00000
372	74400	74600	373	0.21890	0.20137	6.03493	29.04763	0.00000
373	74600	74800	374	0.34813	0.33513	3.15960	12.54490	0.00000
374	74800	75000	375	0.10914	0.09048	13.21333	48.13426	0.00000
375	75000	75200	376	0.06332	0.05322	12.13775	25.34204	0.00000
376	75200	75400	377	0.23867	0.21325	8.07722	50.50588	0.00000
377	75400	75600	378	0.24245	0.21369	8.98135	60.20948	0.00000
378	75600	75800	379	0.29763	0.28240	4.04451	18.27614	0.00000
379	75800	76000	380	0.20704	0.18595	7.67502	40.79305	0.00000
380	76000	76200	381	0.24999	0.23632	4.30232	17.41523	0.00000
381	76200	76400	382	0.20749	0.18691	7.49635	38.99529	0.00000
382	76400	76600	383	0.42844	0.40684	4.01979	24.73042	0.00000
383	76600	76800	384	0.12059	0.10222	11.66383	44.84647	0.00000
384	76800	77000	385	0.15355	0.13694	8.11911	33.51906	0.00000
385	77000	77200	386	0.12362	0.09069	23.46003	106.50259	0.00000
386	77200	77400	387	0.08873	0.07121	15.60806	49.05184	0.00000
387	77400	77600	388	0.14180	0.13439	4.17298	9.42843	0.00001
388	77600	77800	389	0.21866	0.20577	4.59878	17.77207	0.00000
389	77800	78000	390	0.13931	0.11701	12.43529	57.08820	0.00000
390	78000	78200	391	0.12927	0.11214	10.02448	39.86494	0.00000
391	78200	78400	392	0.14266	0.12342	10.15668	44.15247	0.00000
392	78400	78600	393	0.33227	0.31953	3.23154	12.46312	0.00000
393	78600	78800	394	0.26620	0.24638	5.66951	31.19960	0.00000
394	78800	79000	395	0.13935	0.12446	7.97166	29.70992	0.00000
395	79000	79200	396	0.20773	0.19107	6.05810	27.61930	0.00000
396	79200	79400	397	0.26683	0.24456	6.27395	36.75152	0.00000
397	79400	79600	398	0.15865	0.13813	9.79341	45.67558	0.00000
