#chr	start	end	name	null_scale	alt_scale	alt_subscale	lnlratio	pval
52	10400	10600	53	1.30557	1.09931	5.68865	42.26343	0.00000
53	10600	10800	54	1.92172	1.72319	3.85634	29.55197	0.00000
54	10800	11000	55	1.22458	1.10505	3.63382	17.62327	0.00000
55	11000	11200	56	1.00371	0.95596	2.18897	4.18461	0.00191
56	11200	11400	57	1.30770	1.17812	3.75465	19.25793	0.00000
57	11400	11600	58	1.51405	1.38442	3.23455	16.79148	0.00000
58	11600	11800	59	1.47474	1.33497	3.56955	20.47855	0.00000
59	11800	12000	60	1.43769	1.35806	2.38039	7.54409	0.00005
60	12000	12200	61	1.20208	1.00760	5.88750	40.92122	0.00000
61	12200	12400	62	1.35941	1.16473	5.08765	37.47603	0.00000
62	12400	12600	63	1.15094	0.96636	6.08993	40.42000	0.00000
63	12600	12800	64	1.05243	0.94656	3.71643	15.68903	0.00000
64	12800	13000	65	1.21017	0.98256	7.18092	53.41351	0.00000
65	13000	13200	66	1.13484	1.06159	2.65166	8.05202	0.00003
66	13200	13400	67	0.92600	0.87804	2.29277	4.41203	0.00149
67	13400	13600	68	0.89152	0.83503	2.61871	6.26450	0.00020
68	13600	13800	69	1.20010	1.09195	3.34181	15.07728	0.00000
69	13800	14000	70	1.23818	1.19368	1.88226	3.04641	0.00679
70	14000	14200	71	1.03997	0.87212	5.79166	35.32386	0.00000
71	14200	14400	72	1.57380	1.37834	4.62286	34.46512	0.00000
72	14400	14600	73	1.07464	0.97067	3.63358	15.69287	0.00000
73	14600	14800	74	1.51927	1.31425	4.91611	37.54765	0.00000
74	14800	15000	75	2.01108	1.65101	6.89658	78.39979	0.00000
75	15000	15200	76	1.05891	0.90867	5.04828	28.60582	0.00000
76	15200	15400	77	0.90186	0.85627	2.26286	4.17445	0.00193
77	15400	15600	78	1.36003	1.30763	1.95158	3.68054	0.00333
78	15600	15800	79	1.12316	0.98186	4.46976	25.27332	0.00000
79	15800	16000	80	1.45834	1.34255	3.06391	14.49811	0.00000
80	16000	16200	81	1.51169	1.26980	5.86560	49.10652	0.00000
81	16200	16400	82	1.59573	1.45627	3.28636	18.34683	0.00000
82	16400	16600	83	1.39227	1.25055	3.73748	21.28464	0.00000
83	16600	16800	84	1.08071	0.96221	4.03287	19.40858	0.00000
84	16800	17000	85	1.25391	1.09218	4.61622	28.99996	0.00000
85	17000	17200	86	1.02739	0.88977	4.83237	26.13348	0.00000
86	17200	17400	87	1.13192	0.99519	4.39550	24.39600	0.00000
87	17400	17600	88	1.65369	1.56421	2.36643	8.13619	0.00003
88	17600	17800	89	1.59081	1.34792	5.52499	48.16869	0.00000
89	17800	18000	90	1.74231	1.50786	4.83497	42.19234	0.00000
90	18000	18200	91	0.99151	0.81923	6.23523	37.90716	0.00000
91	18200	18400	92	1.35308	1.24045	3.17571	14.85091	0.00000
92	18400	18600	93	1.13632	0.92269	6.75469	49.67200	0.00000
93	18600	18800	94	0.85612	0.78340	3.24730	10.32363	0.00000
94	18800	19000	95	0.98587	0.90713	3.08467	10.25757	0.00000
95	19000	19200	96	1.33995	1.19672	3.95948	22.28886	0.00000
96	19200	19400	97	1.16645	1.08497	2.80202	9.63127	0.00001
97	19400	19600	98	1.02950	0.90531	4.39546	21.97924	0.00000
98	19600	19800	99	1.38128	1.11684	7.05511	61.71424	0.00000
99	19800	20000	100	1.22930	1.02147	6.04138	45.53728	0.00000
100	20000	20200	101	1.64581	1.48733	3.67327	23.35977	0.00000
101	20200	20400	102	1.07963	1.01702	2.46865	6.40071	0.00017
102	20400	20600	103	0.97062	0.85269	4.45938	21.46886	0.00000
103	20600	20800	104	1.32641	1.11383	5.96752	44.11078	0.00000
104	20800	21000	105	0.63099	0.57375	3.40367	8.46902	0.00002
105	21000	21200	106	1.78415	1.68408	2.42695	9.49683	0.00001
106	21200	21400	107	1.44490	1.32777	3.13266	14.77513	0.00000
107	21400	21600	108	1.28351	1.15924	3.61135	18.26508	0.00000
108	21600	21800	109	1.24971	1.14936	3.10129	12.65597	0.00000
109	21800	22000	110	0.98424	0.83235	5.58186	32.00044	0.00000
110	22000	22200	111	1.58353	1.38778	4.52010	33.54111	0.00000
111	22200	22400	112	1.82609	1.61284	4.38203	35.15477	0.00000
112	22400	22600	113	0.96345	0.86294	3.93313	16.54586	0.00000
113	22600	22800	114	0.93567	0.76887	6.29825	37.28723	0.00000
114	22800	23000	115	1.49390	1.32372	4.24517	27.50018	0.00000
115	23000	23200	116	1.77644	1.46557	6.56836	67.17604	0.00000
116	23200	23400	117	1.56920	1.53268	1.56131	1.67093	0.03377
117	23400	23600	118	1.95950	1.82938	2.65758	13.66372	0.00000
118	23600	23800	119	1.20517	1.03034	5.23656	35.20215	0.00000
119	23800	24000	120	1.27556	1.10393	4.96108	32.36777	0.00000
120	24000	24200	121	1.65143	1.47474	3.89647	27.03397	0.00000
121	24200	24400	122	0.95414	0.82272	5.07182	26.11095	0.00000
122	24400	24600	123	1.32998	1.19291	3.74354	20.77057	0.00000
123	24600	24800	124	1.09893	0.98062	3.91296	19.26292	0.00000
124	24800	25000	125	1.15378	0.96493	5.96895	39.13121	0.00000
125	25000	25200	126	1.52613	1.40971	2.97390	13.61040	0.00000
126	25200	25400	127	2.00193	1.75306	4.49633	41.16861	0.00000
127	25400	25600	128	1.61442	1.36886	5.49711	47.74573	0.00000
128	25600	25800	129	1.13737	0.99023	4.72153	27.43083	0.00000
129	25800	26000	130	1.44805	1.25210	4.97928	36.70033	0.00000
130	26000	26200	131	1.42059	1.27423	3.81242	22.11405	0.00000
131	26200	26400	132	1.31936	1.17499	4.02860	23.18383	0.00000
132	26400	26600	133	0.75505	0.69715	3.04814	7.78102	0.00004
133	26600	26800	134	1.75547	1.60372	3.32967	19.83766	0.00000
134	26800	27000	135	1.34509	1.27881	2.24158	5.78741	0.00033
135	27000	27200	136	1.18355	1.03628	4.52558	26.64933	0.00000
136	27200	27400	137	1.28038	1.07503	5.73548	42.73627	0.00000
137	27400	27600	138	1.06665	0.93368	4.45481	23.81617	0.00000
138	27600	27800	139	1.18434	0.99053	5.97004	41.90254	0.00000
139	27800	28000	140	1.50012	1.30023	4.93425	36.60338	0.00000
140	28000	28200	141	1.89071	1.66376	4.40665	36.99211	0.00000
141	28200	28400	142	1.36614	1.32226	1.78872	2.72155	0.00982
142	28400	28600	143	1.20995	1.07317	4.16112	22.98547	0.00000
143	28600	28800	144	1.07105	0.92214	5.04767	28.21968	0.00000
144	28800	29000	145	1.17103	1.00961	4.99317	31.54640	0.00000
145	29000	29200	146	1.08802	0.98690	3.55207	15.02551	0.00000
146	29200	29400	147	1.51091	1.35545	3.82101	23.63720	0.00000
147	29400	29600	148	1.40925	1.33791	2.25193	6.39699	0.00017
148	29600	29800	149	1.51903	1.40939	2.91517	12.81301	0.00000
149	29800	30000	150	1.59330	1.41527	4.04644	27.72607	0.00000
150	30000	30200	151	1.16095	1.04121	3.85910	19.09160	0.00000
151	30200	30400	152	0.89710	0.85984	2.03699	2.93965	0.00766
152	30400	30600	153	1.65245	1.43753	4.71728	37.98422	0.00000
153	30600	30800	154	1.80070	1.77082	1.38964	0.99488	0.07918
154	30800	31000	155	1.15171	1.00025	4.71299	28.63845	0.00000
155	31000	31200	156	1.36444	1.20491	4.24146	26.73061	0.00000
156	31200	31400	157	1.50177	1.28024	5.33387	42.73559	0.00000
157	31400	31600	158	1.38737	1.19594	5.12870	37.00830	0.00000
158	31600	31800	159	1.12240	0.93827	6.03118	40.14597	0.00000
159	31800	32000	160	1.36776	1.17144	5.17582	38.50079	0.00000
160	32000	32200	161	1.01670	0.90136	4.19959	19.77836	0.00000
161	32200	32400	162	1.35670	1.16774	4.99678	35.75936	0.00000
162	32400	32600	163	1.04530	0.95353	3.36042	12.95192	0.00000
163	32600	32800	164	0.84338	0.74950	4.08762	15.82002	0.00000
164	32800	33000	165	1.39657	1.22656	4.40810	30.04885	0.00000
165	33000	33200	166	1.40333	1.26385	3.63575	20.75539	0.00000
166	33200	33400	167	1.48862	1.32906	4.00559	25.00765	0.00000
167	33400	33600	168	1.72518	1.53138	4.11832	30.37595	0.00000
168	33600	33800	169	1.25456	1.02052	6.85093	55.10017	0.00000
169	33800	34000	170	1.85280	1.69400	3.22550	20.30798	0.00000
170	34000	34200	171	1.20961	1.11796	2.99115	11.48851	0.00000
171	34200	34400	172	1.21356	1.06623	4.42867	26.26766	0.00000
172	34400	34600	173	1.45790	1.28067	4.31937	29.40062	0.00000
173	34600	34800	174	0.85955	0.79786	2.89837	7.49662	0.00005
174	34800	35000	175	1.45024	1.27292	4.45418	31.23173	0.00000
175	35000	35200	176	2.05618	1.83683	3.88827	32.04344	0.00000
176	35200	35400	177	1.54020	1.33797	4.68760	36.06597	0.00000
177	35400	35600	178	1.14603	0.93441	6.72009	49.25611	0.00000
178	35600	35800	179	1.65831	1.60973	1.71241	2.65333	0.01062
179	35800	36000	180	1.45211	1.33953	2.99916	14.12232	0.00000
180	36000	36200	181	0.98874	0.89011	3.70567	15.02567	0.00000
181	36200	36400	182	1.51682	1.37466	3.54029	19.86541	0.00000
182	36400	36600	183	1.08220	0.98109	3.52545	15.02781	0.00000
183	36600	36800	184	1.70259	1.44188	5.59742	51.39152	0.00000
184	36800	37000	185	2.25292	2.05424	3.33780	25.08716	0.00000
185	37000	37200	186	1.18491	1.02685	4.90361	30.42914	0.00000
186	37200	37400	187	1.61461	1.36003	5.79028	50.96111	0.00000
187	37400	37600	188	1.33414	1.22484	3.19930	14.04205	0.00000
188	37600	37800	189	1.22992	1.05555	5.14010	34.68726	0.00000
189	37800	38000	190	1.25195	1.14484	3.20203	14.11565	0.00000
190	38000	38200	191	1.42588	1.24806	4.47753	31.26901	0.00000
191	38200	38400	192	1.36076	1.21117	4.03983	24.18127	0.00000
192	38400	38600	193	1.23933	1.10390	3.95251	21.69808	0.00000
193	38600	38800	194	1.30954	1.24235	2.27131	6.02957	0.00026
194	38800	39000	195	1.17217	1.02079	4.63429	27.65507	0.00000
195	39000	39200	196	1.20514	1.06761	4.19631	22.78544	0.00000
196	39200	39400	197	1.99313	1.85752	2.75175	14.52436	0.00000
197	39400	39600	198	1.54496	1.41843	3.08743	15.59605	0.00000
198	39600	39800	199	1.17448	1.02608	4.62207	27.51354	0.00000
199	39800	40000	200	1.15915	1.03898	3.77786	18.92210	0.00000
200	40000	40200	201	1.31081	1.23342	2.54550	8.10728	0.00003
201	40200	40400	202	1.25726	1.11245	4.20366	24.43716	0.00000
202	40400	40600	203	1.18914	1.13005	2.24186	5.27048	0.00058
203	40600	40800	204	0.94717	0.78497	6.22282	37.02155	0.00000
204	40800	41000	205	1.50923	1.33202	4.22949	28.83892	0.00000
205	41000	41200	206	1.13768	0.99005	4.63230	26.57351	0.00000
206	41200	41400	207	1.16116	1.02324	4.40649	24.07432	0.00000
207	41400	41600	208	1.51896	1.27167	5.85702	49.71705	0.00000
208	41600	41800	209	1.79148	1.63321	3.36081	19.91854	0.00000
209	41800	42000	210	1.56332	1.41706	3.51086	20.41594	0.00000
210	42000	42200	211	1.22755	1.10360	3.73569	19.26133	0.00000
211	42200	42400	212	1.74255	1.53997	4.23327	32.04335	0.00000
212	42400	42600	213	1.50001	1.36592	3.37469	18.33492	0.00000
213	42600	42800	214	1.20400	1.06532	4.17267	22.90896	0.00000
214	42800	43000	215	1.21440	1.07060	4.32371	25.22704	0.00000
215	43000	43200	216	1.57933	1.49563	2.29920	7.52965	0.00005
216	43200	43400	217	1.56058	1.29254	6.26503	56.50057	0.00000
217	43400	43600	218	1.15848	1.04732	3.60974	16.97678	0.00000
218	43600	43800	219	1.06262	0.93309	4.44179	23.24697	0.00000
219	43800	44000	220	1.12199	0.94100	5.86169	38.50531	0.00000
220	44000	44200	221	2.14609	1.92846	3.78706	31.39906	0.00000
221	44200	44400	222	1.39296	1.15672	6.26978	51.55085	0.00000
222	44400	44600	223	1.15883	1.07177	2.92303	10.68206	0.00000
223	44600	44800	224	1.65926	1.54056	2.81058	13.44719	0.00000
224	44800	45000	225	1.03809	0.92210	4.15281	19.53881	0.00000
225	45000	45200	226	0.90189	0.80851	3.77881	14.95769	0.00000
226	45200	45400	227	1.09848	0.95442	4.87366	27.46867	0.00000
227	45400	45600	228	1.44708	1.32206	3.28257	16.40777	0.00000
228	45600	45800	229	1.35823	1.26680	2.69436	10.24267	0.00000
229	45800	46000	230	1.47119	1.41071	1.99338	4.43942	0.00144
230	46000	46200	231	1.30469	1.16872	3.80726	20.95288	0.00000
231	46200	46400	232	1.96776	1.75735	3.97084	31.68612	0.00000
232	46400	46600	233	1.64596	1.59531	1.74245	2.87545	0.00824
233	46600	46800	234	1.18102	1.00386	5.29348	36.14978	0.00000
234	46800	47000	235	1.29456	1.15390	4.00000	22.80741	0.00000
235	47000	47200	236	1.06901	0.92918	4.82625	27.00594	0.00000
236	47200	47400	237	0.85320	0.83279	1.58349	1.02601	0.07600
237	47400	47600	238	1.34420	1.25950	2.59719	8.94258	0.00001
238	47600	47800	239	1.23365	1.09135	4.26763	23.85115	0.00000
239	47800	48000	240	0.95542	0.79043	6.22477	37.53663	0.00000
240	48000	48200	241	1.57217	1.39306	4.13025	28.67853	0.00000
241	48200	48400	242	1.74361	1.50808	4.92116	41.98613	0.00000
242	48400	48600	243	1.50880	1.21459	7.31129	68.63125	0.00000
243	48600	48800	244	0.88853	0.73801	6.13133	34.01804	0.00000
244	48800	49000	245	1.59694	1.41209	4.19850	29.56572	0.00000
245	49000	49200	246	1.05842	0.90332	5.27949	31.00051	0.00000
246	49200	49400	247	1.32711	1.21882	3.13567	14.21664	0.00000
247	49400	49600	248	1.26015	1.06042	5.67957	41.26322	0.00000
248	49600	49800	249	1.47297	1.29316	4.55761	31.75575	0.00000
249	49800	50000	250	1.11814	0.98448	4.27444	22.97982	0.00000
250	50000	50200	251	1.76301	1.55352	4.31095	33.70265	0.00000
251	50200	50400	252	0.92453	0.81461	4.33733	19.17045	0.00000
252	50400	50600	253	1.50440	1.35609	3.62961	21.89905	0.00000
253	50600	50800	254	2.16398	1.97401	3.30978	24.03937	0.00000
254	50800	51000	255	1.47387	1.41223	2.00936	4.63546	0.00116
255	51000	51200	256	1.74124	1.43213	6.61888	67.21502	0.00000
256	51200	51400	257	1.32057	1.19693	3.49766	17.78473	0.00000
257	51400	51600	258	1.52221	1.27878	5.92399	52.19683	0.00000
258	51600	51800	259	1.57743	1.32633	5.84794	51.68218	0.00000
259	51800	52000	260	0.84885	0.76688	3.59556	12.46542	0.00000
260	52000	52200	261	1.34165	1.23330	3.13890	14.44472	0.00000
261	52200	52400	262	1.08704	1.00129	3.07140	11.04563	0.00000
262	52400	52600	263	1.16225	1.05248	3.49081	15.98493	0.00000
263	52600	52800	264	1.27455	1.04998	6.55346	51.91540	0.00000
264	52800	53000	265	1.64581	1.56488	2.21703	6.64984	0.00013
265	53000	53200	266	1.60252	1.46565	3.20461	17.87795	0.00000
266	53200	53400	267	1.20905	1.11146	3.06801	12.71042	0.00000
267	53400	53600	268	1.44709	1.31812	3.30754	17.10476	0.00000
268	53600	53800	269	0.97320	0.84009	4.94827	25.89602	0.00000
269	53800	54000	270	1.00229	0.92441	3.06138	9.74766	0.00001
270	54000	54200	271	1.45648	1.28684	4.27035	26.77378	0.00000
271	54200	54400	272	1.59513	1.50483	2.40584	8.27625	0.00002
272	54400	54600	273	1.60147	1.44325	3.66750	22.90119	0.00000
273	54600	54800	274	1.03012	0.87540	5.51050	31.93186	0.00000
274	54800	55000	275	1.97733	1.76229	4.06945	32.73908	0.00000
275	55000	55200	276	0.91634	0.87095	2.24846	4.09876	0.00210
276	55200	55400	277	1.28940	1.11216	4.93494	33.55279	0.00000
277	55400	55600	278	1.00812	0.86779	5.01270	27.13238	0.00000
278	55600	55800	279	1.31967	1.13923	4.95081	34.17699	0.00000
279	55800	56000	280	1.22056	1.09070	3.85972	20.54345	0.00000
280	56000	56200	281	1.23256	1.09975	3.96618	21.22343	0.00000
281	56200	56400	282	1.91103	1.74883	3.17333	20.44674	0.00000
282	56400	56600	283	1.81326	1.67118	3.06838	17.19596	0.00000
283	56600	56800	284	1.46802	1.34677	3.26491	15.96066	0.00000
284	56800	57000	285	1.28059	1.12633	4.36443	25.93930	0.00000
285	57000	57200	286	1.61526	1.50980	2.65738	11.11972	0.00000
286	57200	57400	287	1.51707	1.43736	2.31858	7.41116	0.00006
287	57400	57600	288	1.13005	1.00408	4.14949	21.68384	0.00000
288	57600	57800	289	1.40255	1.14595	6.75458	59.50006	0.00000
289	57800	58000	290	1.22474	1.06566	4.79931	29.63356	0.00000
290	58000	58200	291	1.27054	1.12144	4.21690	25.18187	0.00000
291	58200	58400	292	1.36198	1.26206	2.96398	12.54762	0.00000
292	58400	58600	293	1.32757	1.17164	4.30279	26.25367	0.00000
293	58600	58800	294	1.10209	1.02565	2.79997	8.87070	0.00001
294	58800	59000	295	1.31567	1.21129	3.03449	12.80126	0.00000
295	59000	59200	296	1.96823	1.75105	4.05733	33.76781	0.00000
296	59200	59400	297	1.65724	1.37988	6.29321	57.21764	0.00000
297	59400	59600	298	1.12316	0.99007	4.30359	22.56841	0.00000
298	59600	59800	299	1.46439	1.29756	4.14671	27.09045	0.00000
299	59800	60000	300	1.41441	1.31164	2.87645	12.04233	0.00000
300	60000	60200	301	1.28879	1.16296	3.63235	19.06215	0.00000
301	60200	60400	302	1.81833	1.58387	4.75512	39.02955	0.00000
302	60400	60600	303	1.52462	1.33395	4.65513	33.86761	0.00000
303	60600	60800	304	1.45877	1.37434	2.49166	8.27782	0.00002
304	60800	61000	305	1.45097	1.35242	2.74373	11.21596	0.00000
305	61000	61200	306	1.17186	1.03300	4.30376	23.74717	0.00000
306	61200	61400	307	1.81832	1.69372	2.75433	13.10963	0.00000
307	61400	61600	308	1.26515	1.12533	4.05190	22.70122	0.00000
308	61600	61800	309	1.10072	0.91020	6.33056	42.36946	0.00000
309	61800	62000	310	1.49807	1.38539	2.93382	13.42355	0.00000
310	62000	62200	311	1.50474	1.40224	2.76882	11.64726	0.00000
311	62200	62400	312	1.95583	1.70394	4.70403	42.86526	0.00000
312	62400	62600	313	0.91402	0.82305	3.68223	14.14966	0.00000
313	62600	62800	314	1.30188	1.08006	6.28644	48.79466	0.00000
314	62800	63000	315	1.38082	1.18505	5.21076	37.66722	0.00000
315	63000	63200	316	1.19874	1.01125	5.71329	39.07648	0.00000
316	63200	63400	317	1.60634	1.46350	3.36983	19.34804	0.00000
317	63400	63600	318	1.52678	1.39881	3.20175	16.80178	0.00000
318	63600	63800	319	1.19959	1.05619	4.32984	24.58664	0.00000
319	63800	64000	320	2.02211	1.86850	2.94101	17.80739	0.00000
320	64000	64200	321	1.02182	0.91045	4.03713	18.66843	0.00000
321	64200	64400	322	1.20103	0.94963	7.78429	63.18155	0.00000
322	64400	64600	323	1.45579	1.34639	2.97883	13.14154	0.00000
323	64600	64800	324	1.20218	1.02331	5.36727	36.30589	0.00000
324	64800	65000	325	2.00670	1.83521	3.23548	21.85144	0.00000
325	65000	65200	326	0.88279	0.72992	6.20604	34.53855	0.00000
326	65200	65400	327	0.86722	0.75506	4.75710	21.42842	0.00000
327	65400	65600	328	1.04476	0.91115	4.63690	24.10624	0.00000
328	65600	65800	329	1.54405	1.34495	4.65841	34.12242	0.00000
329	65800	66000	330	1.95938	1.80106	3.09828	19.09557	0.00000
330	66000	66200	331	1.41717	1.25499	4.11127	26.02574	0.00000
331	66200	66400	332	1.59422	1.37534	4.90919	39.50692	0.00000
332	66400	66600	333	1.42138	1.28091	3.62238	20.65326	0.00000
333	66600	66800	334	1.71717	1.53779	3.87168	27.31629	0.00000
334	66800	67000	335	1.46740	1.33266	3.48686	19.20775	0.00000
335	67000	67200	336	1.71134	1.59151	2.82697	13.23373	0.00000
336	67200	67400	337	1.45676	1.24049	5.50248	42.94089	0.00000
337	67400	67600	338	1.58796	1.43561	3.69061	22.15415	0.00000
338	67600	67800	339	1.43040	1.18085	6.45541	54.27859	0.00000
339	67800	68000	340	1.01722	0.94124	2.93716	9.64699	0.00001
340	68000	68200	341	1.83115	1.65141	3.63085	25.32912	0.00000
341	68200	68400	342	1.51766	1.38856	3.25822	16.88102	0.00000
342	68400	68600	343	1.91355	1.57905	6.59068	71.09633	0.00000
343	68600	68800	344	1.23279	1.01208	6.65963	50.58473	0.00000
344	68800	69000	345	1.36377	1.24373	3.30145	16.35138	0.00000
345	69000	69200	346	1.10753	1.05877	2.09031	4.01583	0.00230
346	69200	69400	347	1.03729	0.90610	4.62755	23.73000	0.00000
347	69400	69600	348	1.16014	0.94698	6.71600	49.71116	0.00000
348	69600	69800	349	1.40937	1.29762	3.08419	14.11685	0.00000
349	69800	70000	350	1.15075	1.03758	3.64811	17.01952	0.00000
350	70000	70200	351	1.48152	1.32479	3.92406	23.96017	0.00000
351	70200	70400	352	1.49162	1.25997	5.58085	45.88439	0.00000
352	70400	70600	353	1.82415	1.61163	4.32632	34.88409	0.00000
353	70600	70800	354	1.35752	1.25903	2.83738	11.41213	0.00000
354	70800	71000	355	0.99934	0.88321	4.27801	20.40492	0.00000
355	71000	71200	356	0.96856	0.85960	4.11105	18.24920	0.00000
356	71200	71400	357	1.40686	1.21496	5.07065	36.90541	0.00000
357	71400	71600	358	1.31550	1.11828	5.41316	39.04416	0.00000
358	71600	71800	359	1.32217	1.11931	5.58907	42.15993	0.00000
359	71800	72000	360	1.57833	1.37193	4.78985	37.80121	0.00000
360	72000	72200	361	1.27135	1.11316	4.53671	27.59594	0.00000
361	72200	72400	362	1.24171	1.11242	3.83510	20.57339	0.00000
362	72400	72600	363	1.34851	1.20727	3.90311	22.01158	0.00000
363	72600	72800	364	1.55755	1.32141	5.51505	47.59815	0.00000
364	72800	73000	365	1.83139	1.58371	4.84547	44.56664	0.00000
365	73000	73200	366	1.35072	1.24474	3.04327	13.25256	0.00000
366	73200	73400	367	1.38432	1.19841	4.82551	34.07460	0.00000
367	73400	73600	368	1.80509	1.70412	2.41126	9.42801	0.00001
368	73600	73800	369	1.78317	1.45052	6.86558	73.71138	0.00000
369	73800	74000	370	1.10990	0.94683	5.27255	33.14095	0.00000
370	74000	74200	371	1.10403	1.02127	2.97553	10.37584	0.00000
371	74200	74400	372	1.42603	1.31024	3.09915	14.84646	0.00000
372	74400	74600	373	1.15306	1.03650	3.77448	18.36363	0.00000
373	74600	74800	374	0.76050	0.66834	4.36171	16.28437	0.00000
374	74800	75000	375	1.40147	1.30704	2.77728	10.75224	0.00000
375	75000	75200	376	1.03009	0.85023	6.40322	40.47984	0.00000
376	75200	75400	377	1.12344	0.93752	5.96011	40.21014	0.00000
377	75400	75600	378	1.53380	1.38335	3.64931	22.24182	0.00000
378	75600	75800	379	1.43924	1.18431	6.43005	56.35884	0.00000
379	75800	76000	380	1.52697	1.38190	3.58250	21.27152	0.00000
380	76000	76200	381	1.15406	1.04734	3.43720	15.24844	0.00000
381	76200	76400	382	1.36399	1.25833	2.98556	12.91172	0.00000
382	76400	76600	383	1.07447	1.01007	2.51785	6.45482	0.00016
383	76600	76800	384	1.72400	1.55322	3.69561	24.58775	0.00000
384	76800	77000	385	1.54049	1.37731	3.89979	24.60260	0.00000
385	77000	77200	386	1.67819	1.56806	2.71698	11.93328	0.00000
386	77200	77400	387	1.25043	1.04061	6.05977	46.35621	0.00000
387	77400	77600	388	1.28848	1.14446	4.10368	24.03781	0.00000
388	77600	77800	389	1.16851	1.08385	2.93294	10.23654	0.00000
389	77800	78000	390	1.42091	1.28717	3.48045	18.97318	0.00000
390	78000	78200	391	1.64493	1.45808	4.26278	30.32485	0.00000
391	78200	78400	392	1.40020	1.21751	4.70116	33.53608	0.00000
392	78400	78600	393	1.14825	1.05988	3.02951	11.30264	0.00000
393	78600	78800	394	1.05220	0.95495	3.44177	14.28013	0.00000
394	78800	79000	395	1.03986	0.94572	3.43032	13.84056	0.00000
395	79000	79200	396	1.98699	1.83685	2.94230	16.89147	0.00000
396	79200	79400	397	1.39303	1.29352	2.83027	11.48473	0.00000
397	79400	79600	398	1.37916	1.22446	4.13746	25.77012	0.00000
