#chr	start	end	name	null_scale	alt_scale	alt_subscale	lnlratio	pval
168	33600	33800	169	1.58303	1.53290	1.75067	2.91888	0.00784
169	33800	34000	170	0.28833	0.25418	4.23509	6.24891	0.00020
170	34000	34200	171	1.36342	1.35756	1.09843	0.05524	0.36980
171	34200	34400	172	1.25246	1.25246	1.00000	0.00000	0.50000
172	34400	34600	173	1.06569	1.05465	1.24575	0.25283	0.23851
173	34600	34800	174	0.51559	0.49096	2.19472	2.26536	0.01665
174	34800	35000	175	0.36457	0.34338	2.49148	2.35399	0.01501
175	35000	35200	176	0.82628	0.81920	1.20219	0.13606	0.30095
176	35200	35400	177	0.45756	0.44534	1.64970	0.70474	0.11757
177	35400	35600	178	0.95987	0.93482	1.62552	1.32259	0.05193
178	35600	35800	179	0.52111	0.49693	2.16225	2.18822	0.01822
179	35800	36000	180	1.04911	1.01278	1.83237	2.40266	0.01419
180	36000	36200	181	0.34090	0.30368	3.96125	6.37115	0.00018
181	36200	36400	182	1.07029	1.03739	1.73427	1.94768	0.02421
182	36400	36600	183	0.59787	0.56819	2.25681	2.89691	0.00804
183	36600	36800	184	0.66038	0.64162	1.69432	1.10482	0.06858
184	36800	37000	185	0.81818	0.78719	1.92596	2.28989	0.01618
185	37000	37200	186	0.61624	0.56331	3.22984	7.42332	0.00006
186	37200	37400	187	0.73768	0.67575	3.16276	8.64478	0.00002
187	37400	37600	188	0.30219	0.27803	3.08418	3.35568	0.00479
188	37600	37800	189	0.91325	0.90039	1.33793	0.39884	0.18590
189	37800	38000	190	0.86934	0.84166	1.77497	1.72670	0.03156
190	38000	38200	191	0.79051	0.77763	1.38359	0.44668	0.17228
191	38200	38400	192	0.38058	0.34594	3.40581	5.29293	0.00057
192	38400	38600	193	0.49770	0.48700	1.52431	0.51326	0.15549
193	38600	38800	194	1.13819	1.13819	1.00000	0.00000	0.49999
194	38800	39000	195	0.76995	0.75707	1.39973	0.47840	0.16400
195	39000	39200	196	0.66276	0.63121	2.18747	2.91924	0.00784
196	39200	39400	197	0.65180	0.61169	2.56144	4.35991	0.00157
197	39400	39600	198	0.76213	0.76213	1.00000	0.00000	0.50000
198	39600	39800	199	0.53873	0.53393	1.21209	0.09893	0.32822
199	39800	40000	200	0.76587	0.74658	1.60584	0.99674	0.07899
200	40000	40200	201	0.62655	0.55194	4.23912	13.70321	0.00000
201	40200	40400	202	0.61818	0.56750	3.13710	6.77954	0.00012
202	40400	40600	203	0.52093	0.51111	1.45395	0.41059	0.18242
203	40600	40800	204	0.55211	0.54867	1.14774	0.05159	0.37403
204	40800	41000	205	0.77792	0.71635	3.04457	8.17431	0.00003
205	41000	41200	206	0.74467	0.73028	1.46313	0.60148	0.13636
206	41200	41400	207	0.55668	0.54907	1.32594	0.24080	0.24385
207	41400	41600	208	0.97301	0.96368	1.22339	0.19776	0.26471
208	41600	41800	209	0.70860	0.64363	3.41161	9.61474	0.00001
209	41800	42000	210	0.55822	0.52634	2.43553	3.37186	0.00470
210	42000	42200	211	0.56870	0.55658	1.51501	0.56998	0.14283
211	42200	42400	212	0.62285	0.58809	2.40999	3.56603	0.00379
212	42400	42600	213	1.03041	1.00232	1.66169	1.54076	0.03959
213	42600	42800	214	0.54988	0.51210	2.76503	4.58395	0.00123
214	42800	43000	215	1.45178	1.44241	1.14854	0.12921	0.30560
215	43000	43200	216	0.55610	0.52868	2.22655	2.56772	0.01172
216	43200	43400	217	0.84785	0.83323	1.40789	0.54047	0.14924
217	43400	43600	218	0.47350	0.45681	1.86367	1.19781	0.06084
218	43600	43800	219	0.33974	0.31026	3.27245	4.17961	0.00192
219	43800	44000	220	1.79522	1.76361	1.40272	1.08655	0.07022
220	44000	44200	221	0.51658	0.51125	1.24699	0.12921	0.30560
221	44200	44400	222	0.26334	0.22399	5.24319	8.51986	0.00002
222	44400	44600	223	0.53469	0.49603	2.86078	4.84839	0.00092
223	44600	44800	224	0.75590	0.72785	1.89811	2.03477	0.02183
224	44800	45000	225	0.72590	0.69608	2.01041	2.38558	0.01447
225	45000	45200	226	0.52020	0.49573	2.17714	2.22655	0.01742
226	45200	45400	227	0.42526	0.41107	1.83082	0.99562	0.07911
227	45400	45600	228	0.28890	0.26931	2.74608	2.44859	0.01345
228	45600	45800	229	0.71647	0.70128	1.50878	0.69770	0.11875
229	45800	46000	230	0.65592	0.62779	2.06535	2.35297	0.01503
230	46000	46200	231	0.89902	0.89050	1.22535	0.18351	0.27232
231	46200	46400	232	0.18991	0.15154	7.18045	10.00301	0.00000
232	46400	46600	233	0.52953	0.48922	2.96330	5.20067	0.00063
233	46600	46800	234	1.26091	1.23528	1.47722	1.06181	0.07252
234	46800	47000	235	0.43573	0.42204	1.77446	0.90279	0.08952
235	47000	47200	236	0.41702	0.39833	2.12076	1.67705	0.03352
236	47200	47400	237	1.16481	1.12980	1.71133	2.03494	0.02183
237	47400	47600	238	0.50578	0.47633	2.48655	3.22087	0.00557
238	47600	47800	239	0.39575	0.39575	1.00000	0.00000	0.50000
239	47800	48000	240	0.70678	0.68346	1.80960	1.51313	0.04096
240	48000	48200	241	0.64214	0.60041	2.66623	4.96369	0.00081
241	48200	48400	242	0.57871	0.56168	1.71709	1.04227	0.07440
242	48400	48600	243	0.72345	0.70833	1.50641	0.69328	0.11949
243	48600	48800	244	1.16538	1.12103	1.91548	3.20121	0.00570
244	48800	49000	245	1.06250	1.04196	1.46184	0.83906	0.09759
245	49000	49200	246	0.80689	0.78148	1.75531	1.61316	0.03623
246	49200	49400	247	0.45780	0.44502	1.68772	0.76411	0.10819
247	49400	49600	248	0.24997	0.24208	1.78448	0.52609	0.15250
248	49600	49800	249	0.55940	0.50837	3.39711	7.58670	0.00005
249	49800	50000	250	0.76904	0.75575	1.41140	0.49923	0.15884
250	50000	50200	251	1.01088	0.99759	1.30858	0.37376	0.19363
251	50200	50400	252	1.00630	0.95431	2.28768	4.92628	0.00085
252	50400	50600	253	0.82463	0.79414	1.89213	2.17380	0.01853
253	50600	50800	254	0.73222	0.68935	2.46992	4.49058	0.00136
254	50800	51000	255	0.46117	0.43446	2.47911	2.90526	0.00797
255	51000	51200	256	0.69326	0.68592	1.25289	0.18016	0.27417
256	51200	51400	257	1.05622	1.03541	1.46117	0.83580	0.09802
257	51400	51600	258	0.62128	0.59134	2.21275	2.76628	0.00933
258	51600	51800	259	0.81359	0.78849	1.74540	1.53515	0.03987
259	51800	52000	260	0.65843	0.57780	4.37147	14.76771	0.00000
260	52000	52200	261	0.84315	0.82857	1.40839	0.53609	0.15023
261	52200	52400	262	0.76555	0.75644	1.28296	0.24277	0.24296
262	52400	52600	263	0.53790	0.50058	2.77156	4.58959	0.00122
263	52600	52800	264	1.02665	0.97585	2.21318	4.56510	0.00126
264	52800	53000	265	0.58951	0.56845	1.88512	1.54233	0.03952
265	53000	53200	266	0.37239	0.33259	3.88843	6.82418	0.00011
266	53200	53400	267	1.11182	1.04874	2.40826	6.25812	0.00020
267	53400	53600	268	0.64896	0.61919	2.13743	2.58150	0.01154
268	53600	53800	269	0.74689	0.73253	1.46774	0.61214	0.13426
269	53800	54000	270	0.49252	0.45273	3.09526	5.46070	0.00048
270	54000	54200	271	0.43213	0.38044	4.26823	9.43370	0.00001
271	54200	54400	272	0.44779	0.42573	2.24098	2.13699	0.01935
272	54400	54600	273	0.39198	0.34671	4.14773	8.02584	0.00003
273	54600	54800	274	0.51726	0.50060	1.78973	1.07267	0.07150
274	54800	55000	275	0.70380	0.69689	1.23314	0.15379	0.28958
275	55000	55200	276	0.44835	0.42810	2.12452	1.71597	0.03197
276	55200	55400	277	0.43690	0.37595	4.92409	12.29403	0.00000
277	55400	55600	278	0.86285	0.79989	2.85711	7.76134	0.00004
278	55600	55800	279	0.20858	0.19023	3.32887	2.80361	0.00894
279	55800	56000	280	0.39401	0.38826	1.35457	0.20022	0.26343
280	56000	56200	281	0.62617	0.58182	2.83951	5.49479	0.00046
281	56200	56400	282	0.44399	0.42136	2.28174	2.21803	0.01759
282	56400	56600	283	0.40372	0.39349	1.61621	0.56111	0.14472
283	56600	56800	284	0.57873	0.56647	1.51063	0.56310	0.14429
284	56800	57000	285	0.94558	0.90589	2.02148	3.15009	0.00604
285	57000	57200	286	0.60215	0.57181	2.25629	2.88152	0.00818
286	57200	57400	287	0.93747	0.89293	2.16280	3.91435	0.00257
287	57400	57600	288	0.95628	0.89812	2.54485	6.11196	0.00024
288	57600	57800	289	1.12426	1.12426	1.00000	0.00000	1.00000
289	57800	58000	290	0.47676	0.45577	2.10035	1.84484	0.02737
290	58000	58200	291	0.93851	0.92365	1.37106	0.50685	0.15701
291	58200	58400	292	1.35972	1.34816	1.19685	0.21038	0.25828
292	58400	58600	293	0.79264	0.77490	1.53637	0.83206	0.09852
293	58600	58800	294	0.60545	0.57562	2.23343	2.82033	0.00877
294	58800	59000	295	0.98472	0.95107	1.82399	2.22566	0.01744
295	59000	59200	296	1.03095	1.02262	1.18978	0.14868	0.29277
296	59200	59400	297	0.38318	0.35318	3.02912	4.08506	0.00213
297	59400	59600	298	0.33322	0.30558	3.18132	3.93972	0.00250
298	59600	59800	299	0.28882	0.26455	3.20894	3.54865	0.00386
299	59800	60000	300	0.51720	0.46911	3.46230	7.35103	0.00006
300	60000	60200	301	0.58654	0.51582	4.31820	12.31929	0.00000
301	60200	60400	302	1.47410	1.44686	1.42773	0.98952	0.07975
302	60400	60600	303	1.16803	1.11725	2.06079	4.05425	0.00220
303	60600	60800	304	0.65427	0.63087	1.87177	1.66103	0.03418
304	60800	61000	305	0.38658	0.38658	1.00000	0.00000	1.00000
305	61000	61200	306	0.29397	0.26994	3.13329	3.43499	0.00438
306	61200	61400	307	1.24856	1.21629	1.61568	1.66298	0.03410
307	61400	61600	308	0.74974	0.71620	2.11349	2.89921	0.00802
308	61600	61800	309	0.48143	0.45131	2.59275	3.47272	0.00420
309	61800	62000	310	0.55560	0.51397	2.95064	5.47025	0.00047
310	62000	62200	311	0.56019	0.54241	1.77379	1.15818	0.06401
311	62200	62400	312	0.93994	0.90031	2.03104	3.18888	0.00578
312	62400	62600	313	0.27653	0.22265	6.87368	13.53854	0.00000
313	62600	62800	314	0.60107	0.58534	1.63371	0.87167	0.09336
314	62800	63000	315	0.47600	0.45438	2.13017	1.90538	0.02546
315	63000	63200	316	0.56501	0.51337	3.39959	7.36279	0.00006
316	63200	63400	317	0.82987	0.82356	1.17945	0.10780	0.32121
317	63400	63600	318	1.08449	1.04012	1.99253	3.38196	0.00465
318	63600	63800	319	0.87478	0.82778	2.34653	4.68706	0.00110
319	63800	64000	320	0.50909	0.49381	1.73486	0.95981	0.08295
320	64000	64200	321	1.20576	1.17806	1.53880	1.27923	0.05485
321	64200	64400	322	0.99712	0.95956	1.91679	2.72921	0.00974
322	64400	64600	323	0.79293	0.74832	2.41175	4.65771	0.00114
323	64600	64800	324	0.46980	0.43903	2.67367	3.66765	0.00338
324	64800	65000	325	1.47886	1.45104	1.44609	1.04058	0.07456
325	65000	65200	326	0.60567	0.56921	2.51702	3.91813	0.00256
326	65200	65400	327	0.38306	0.37139	1.74996	0.74098	0.11173
327	65400	65600	328	0.81239	0.77349	2.18977	3.49313	0.00411
328	65600	65800	329	1.17701	1.14840	1.58391	1.36766	0.04908
329	65800	66000	330	0.63159	0.61184	1.76357	1.26347	0.05596
330	66000	66200	331	1.04528	1.03496	1.22777	0.22451	0.25140
331	66200	66400	332	0.57628	0.54979	2.14271	2.35332	0.01502
332	66400	66600	333	1.13202	1.09152	1.86108	2.69894	0.01008
333	66600	66800	334	0.55421	0.50478	3.35262	6.97243	0.00009
334	66800	67000	335	0.92576	0.88971	1.95430	2.71779	0.00987
335	67000	67200	336	1.45942	1.45942	1.00000	0.00000	0.50000
336	67200	67400	337	0.86112	0.85595	1.14027	0.06987	0.35427
337	67400	67600	338	0.37334	0.36156	1.78096	0.78455	0.10517
338	67600	67800	339	0.82120	0.79991	1.62291	1.12475	0.06683
339	67800	68000	340	0.50092	0.47621	2.23534	2.35907	0.01492
340	68000	68200	341	0.40375	0.40306	1.04044	0.00261	0.47118
341	68200	68400	342	1.01490	1.00729	1.17385	0.12590	0.30790
342	68400	68600	343	0.68146	0.66828	1.46287	0.54202	0.14890
343	68600	68800	344	0.52370	0.45842	4.44836	11.95263	0.00000
344	68800	69000	345	0.89847	0.86562	1.88842	2.31397	0.01573
345	69000	69200	346	0.42657	0.36027	5.47036	14.37537	0.00000
346	69200	69400	347	0.64618	0.61216	2.31513	3.28791	0.00517
347	69400	69600	348	0.54291	0.52464	1.82430	1.26558	0.05581
348	69600	69800	349	0.59214	0.59214	1.00000	0.00000	1.00000
349	69800	70000	350	0.79336	0.76228	1.97204	2.37534	0.01464
350	70000	70200	351	0.95163	0.93603	1.38191	0.53070	0.15145
351	70200	70400	352	0.88285	0.83672	2.29891	4.35243	0.00159
352	70400	70600	353	0.43459	0.40643	2.65721	3.30400	0.00508
353	70600	70800	354	0.28507	0.24306	5.16817	8.55352	0.00002
354	70800	71000	355	0.81224	0.77759	2.04045	2.85064	0.00848
355	71000	71200	356	0.13978	0.12292	4.32809	3.21583	0.00561
356	71200	71400	357	0.36111	0.31984	4.10617	7.25645	0.00007
357	71400	71600	358	0.31800	0.30401	2.10555	1.24073	0.05760
358	71600	71800	359	0.85678	0.83086	1.73717	1.57133	0.03813
359	71800	72000	360	0.38816	0.35769	3.03223	4.07940	0.00214
360	72000	72200	361	0.59106	0.54610	2.96096	5.89255	0.00030
361	72200	72400	362	0.85908	0.82026	2.11972	3.33064	0.00493
362	72400	72600	363	0.47772	0.43395	3.40855	6.72518	0.00012
363	72600	72800	364	0.44397	0.43485	1.50642	0.41744	0.18043
364	72800	73000	365	0.37268	0.36092	1.78133	0.78447	0.10518
365	73000	73200	366	0.46118	0.38748	5.64581	16.51992	0.00000
366	73200	73400	367	0.35366	0.32435	3.17567	4.03322	0.00225
367	73400	73600	368	0.41795	0.38948	2.74473	3.48932	0.00412
368	73600	73800	369	0.73977	0.70056	2.31684	3.79776	0.00293
369	73800	74000	370	0.82269	0.81137	1.32483	0.33984	0.20485
370	74000	74200	371	0.26671	0.24101	3.55638	4.08168	0.00214
371	74200	74400	372	0.72498	0.70398	1.69735	1.22065	0.05909
372	74400	74600	373	0.51508	0.46689	3.46662	7.38653	0.00006
373	74600	74800	374	0.56569	0.53832	2.21559	2.54119	0.01209
374	74800	75000	375	0.49180	0.47167	2.02056	1.67597	0.03356
375	75000	75200	376	0.51057	0.48997	2.00714	1.64675	0.03478
376	75200	75400	377	0.81031	0.75499	2.72788	6.51808	0.00015
377	75400	75600	378	0.29681	0.29582	1.07968	0.00814	0.44924
378	75600	75800	379	0.54839	0.53029	1.80761	1.22715	0.05860
379	75800	76000	380	0.65544	0.60710	2.87624	5.97888	0.00027
380	76000	76200	381	1.01611	0.99417	1.51493	0.99213	0.07947
381	76200	76400	382	0.38876	0.34925	3.71987	6.46394	0.00016
382	76400	76600	383	0.68583	0.65983	1.93654	1.99546	0.02287
383	76600	76800	384	0.42628	0.42185	1.25026	0.11029	0.31930
384	76800	77000	385	0.75109	0.72198	1.95516	2.21013	0.01776
385	77000	77200	386	0.62419	0.61852	1.21554	0.11861	0.31311
386	77200	77400	387	0.71421	0.68824	1.89770	1.88701	0.02603
387	77400	77600	388	0.38653	0.37548	1.69935	0.67196	0.12317
388	77600	77800	389	0.93276	0.91139	1.54795	1.01110	0.07751
389	77800	78000	390	0.76065	0.74236	1.57872	0.92927	0.08640
390	78000	78200	391	0.56243	0.52125	2.87511	5.25447	0.00059
391	78200	78400	392	0.76653	0.75292	1.42402	0.52417	0.15294
392	78400	78600	393	0.34682	0.32543	2.58078	2.50943	0.01254
393	78600	78800	394	0.34756	0.31150	3.82011	6.10749	0.00024
394	78800	79000	395	0.71978	0.69880	1.71021	1.25324	0.05669
395	79000	79200	396	0.76718	0.73917	1.90033	2.04906	0.02147
396	79200	79400	397	0.46274	0.43157	2.71096	3.75313	0.00307
397	79400	79600	398	0.67532	0.66004	1.55004	0.71651	0.11564
