#chr	start	end	name	null_scale	alt_scale	alt_subscale	lnlratio	pval
217	43400	43600	218	0.36690	0.35044	2.12074	1.47179	0.04311
218	43600	43800	219	1.04582	1.04582	1.00000	0.00000	0.50000
219	43800	44000	220	0.30530	0.27685	3.45726	4.42975	0.00146
220	44000	44200	221	0.93548	0.92950	1.14924	0.08694	0.33834
221	44200	44400	222	0.49046	0.45939	2.61456	3.53578	0.00392
222	44400	44600	223	1.08971	1.08539	1.09188	0.03886	0.39021
223	44600	44800	224	0.44378	0.44027	1.18857	0.06653	0.35764
224	44800	45000	225	0.46966	0.45768	1.62108	0.66070	0.12517
225	45000	45200	226	1.00427	0.99086	1.31592	0.38894	0.18890
226	45200	45400	227	1.15157	1.15157	1.00000	0.00000	1.00000
227	45400	45600	228	0.42948	0.39639	3.00935	4.45312	0.00142
228	45600	45800	229	0.53690	0.53690	1.00000	0.00000	0.50000
229	45800	46000	230	0.66158	0.64837	1.47969	0.57441	0.14190
230	46000	46200	231	0.45562	0.45269	1.15317	0.04597	0.38086
231	46200	46400	232	0.73630	0.71728	1.61872	1.02767	0.07584
232	46400	46600	233	0.34187	0.34187	1.00000	0.00000	0.49999
233	46600	46800	234	0.50130	0.50130	1.00000	0.00000	0.50000
234	46800	47000	235	0.87163	0.87163	1.00000	0.00000	0.50000
235	47000	47200	236	0.42965	0.42524	1.24629	0.10714	0.32171
236	47200	47400	237	0.71955	0.70464	1.49431	0.64306	0.12838
237	47400	47600	238	0.71456	0.71457	1.00000	0.00000	0.50000
238	47600	47800	239	0.28442	0.28442	1.00000	0.00000	0.50000
239	47800	48000	240	0.48308	0.47644	1.32945	0.21024	0.25835
240	48000	48200	241	1.08400	1.08400	1.00000	0.00000	0.50000
241	48200	48400	242	0.33020	0.32125	1.66267	0.51959	0.15401
242	48400	48600	243	0.67467	0.64809	1.97457	2.10567	0.02008
243	48600	48800	244	0.50885	0.50754	1.06083	0.00785	0.45014
244	48800	49000	245	0.91668	0.90927	1.18947	0.13432	0.30212
245	49000	49200	246	0.58207	0.56141	1.87307	1.47503	0.04294
246	49200	49400	247	0.82299	0.80757	1.44605	0.62900	0.13102
247	49400	49600	248	0.32454	0.31507	1.71890	0.58393	0.13992
248	49600	49800	249	0.44337	0.44337	1.00000	0.00000	0.50000
249	49800	50000	250	1.51560	1.48620	1.44876	1.12689	0.06664
250	50000	50200	251	0.59282	0.57255	1.83506	1.36912	0.04899
251	50200	50400	252	0.94006	0.91528	1.62602	1.32356	0.05187
252	50400	50600	253	0.55345	0.54000	1.58646	0.69264	0.11960
253	50600	50800	254	0.54509	0.52206	2.04588	1.92222	0.02496
254	50800	51000	255	0.67603	0.65437	1.77865	1.42807	0.04551
255	51000	51200	256	0.87193	0.84313	1.79642	1.86877	0.02660
256	51200	51400	257	0.63699	0.63213	1.18068	0.08533	0.33976
257	51400	51600	258	0.38968	0.37402	2.00291	1.27790	0.05494
258	51600	51800	259	0.60142	0.60142	1.00000	0.00000	0.50000
259	51800	52000	260	0.35663	0.33523	2.52456	2.41426	0.01400
260	52000	52200	261	0.62062	0.62016	1.01717	0.00069	0.48515
261	52200	52400	262	0.66727	0.64904	1.67321	1.06017	0.07268
262	52400	52600	263	0.62448	0.60860	1.61541	0.83754	0.09779
263	52600	52800	264	0.48175	0.46576	1.81384	1.10663	0.06841
264	52800	53000	265	0.34781	0.33066	2.23805	1.65901	0.03426
265	53000	53200	266	0.75251	0.73860	1.43861	0.55259	0.14657
266	53200	53400	267	0.80903	0.80903	1.00000	0.00000	0.50000
267	53400	53600	268	0.52444	0.50964	1.69015	0.87829	0.09253
268	53600	53800	269	0.68698	0.68698	1.00000	0.00000	0.50000
269	53800	54000	270	0.58240	0.58240	1.00000	0.00000	1.00000
270	54000	54200	271	0.39420	0.38350	1.66609	0.62687	0.13142
271	54200	54400	272	1.18343	1.17365	1.18984	0.17412	0.27755
272	54400	54600	273	0.44108	0.43233	1.48039	0.38496	0.19012
273	54600	54800	274	0.63885	0.62946	1.34905	0.29365	0.22173
274	54800	55000	275	0.57330	0.55561	1.76836	1.15183	0.06453
275	55000	55200	276	0.56312	0.56312	1.00000	0.00000	0.50000
276	55200	55400	277	0.52705	0.51251	1.66648	0.83582	0.09802
277	55400	55600	278	0.58923	0.58715	1.08313	0.01740	0.42600
278	55600	55800	279	1.09469	1.09469	1.00000	0.00000	0.50000
279	55800	56000	280	0.91913	0.89180	1.71339	1.59952	0.03684
280	56000	56200	281	1.12021	1.09818	1.46131	0.89604	0.09034
281	56200	56400	282	0.75147	0.75147	1.00000	0.00000	1.00000
282	56400	56600	283	1.18096	1.18097	1.00000	0.00000	0.49994
283	56600	56800	284	0.51266	0.48440	2.40058	2.87044	0.00829
284	56800	57000	285	0.45667	0.44410	1.67211	0.74155	0.11165
285	57000	57200	286	0.84048	0.83982	1.01835	0.00106	0.48168
286	57200	57400	287	0.65817	0.65817	1.00000	0.00000	0.50000
287	57400	57600	288	0.65597	0.64290	1.47437	0.56441	0.14401
288	57600	57800	289	1.23474	1.23474	1.00000	0.00000	0.50000
289	57800	58000	290	0.59739	0.59739	1.00000	0.00000	0.50000
290	58000	58200	291	1.35816	1.31815	1.69238	2.27411	0.01648
291	58200	58400	292	0.99248	0.98854	1.09256	0.03572	0.39462
292	58400	58600	293	1.08125	1.07211	1.19604	0.17077	0.27947
293	58600	58800	294	0.48755	0.47120	1.82838	1.13389	0.06604
294	58800	59000	295	0.49852	0.48788	1.51896	0.50611	0.15719
295	59000	59200	296	1.47191	1.44851	1.36944	0.74861	0.11055
296	59200	59400	297	0.38948	0.38948	1.00000	0.00000	0.50000
297	59400	59600	298	0.70057	0.68913	1.38494	0.40176	0.18502
298	59600	59800	299	1.40144	1.38496	1.27196	0.39875	0.18592
299	59800	60000	300	0.98791	0.97972	1.19280	0.15226	0.29053
300	60000	60200	301	1.43526	1.43526	1.00000	0.00000	0.50000
301	60200	60400	302	0.95933	0.92357	1.91602	2.58199	0.01153
302	60400	60600	303	0.83075	0.81603	1.42235	0.57321	0.14215
303	60600	60800	304	0.65634	0.64756	1.31744	0.26139	0.23483
304	60800	61000	305	0.50305	0.50228	1.03631	0.00297	0.46928
305	61000	61200	306	0.77179	0.77179	1.00000	0.00000	0.50000
306	61200	61400	307	0.71415	0.71024	1.13017	0.04900	0.37713
307	61400	61600	308	0.44240	0.41524	2.55801	3.08689	0.00648
308	61600	61800	309	0.74481	0.73561	1.29203	0.25558	0.23732
309	61800	62000	310	0.64638	0.64638	1.00000	0.00000	0.50000
310	62000	62200	311	0.32537	0.30765	2.38252	1.89285	0.02585
311	62200	62400	312	0.60522	0.60326	1.07619	0.01458	0.43220
312	62400	62600	313	0.27633	0.27633	1.00000	0.00000	0.50000
313	62600	62800	314	0.77045	0.74807	1.70347	1.34834	0.05028
314	62800	63000	315	0.34062	0.34062	1.00000	0.00000	0.50000
315	63000	63200	316	0.17570	0.16955	1.87012	0.45499	0.17006
316	63200	63400	317	0.45763	0.45763	1.00000	0.00000	0.50000
317	63400	63600	318	0.95922	0.92970	1.73836	1.80119	0.02885
318	63600	63800	319	0.52469	0.51912	1.25257	0.13411	0.30227
319	63800	64000	320	1.37481	1.37344	1.02310	0.00314	0.46839
320	64000	64200	321	0.26203	0.23680	3.55940	4.09285	0.00211
321	64200	64400	322	0.44580	0.43686	1.49073	0.39858	0.18597
322	64400	64600	323	0.73538	0.73538	1.00000	0.00000	1.00000
323	64600	64800	324	0.63592	0.63592	1.00000	0.00000	0.50000
324	64800	65000	325	0.86430	0.85571	1.23330	0.19523	0.26603
325	65000	65200	326	1.07603	1.04680	1.65580	1.59624	0.03699
326	65200	65400	327	0.78792	0.78792	1.00000	0.00000	0.49999
327	65400	65600	328	0.40114	0.39983	1.07923	0.01068	0.44191
328	65600	65800	329	0.49378	0.48705	1.32674	0.20725	0.25985
329	65800	66000	330	0.72606	0.71769	1.27586	0.21334	0.25681
330	66000	66200	331	0.44885	0.44037	1.45437	0.35269	0.20049
331	66200	66400	332	0.75044	0.75044	1.00000	0.00000	0.50000
332	66400	66600	333	0.69127	0.68403	1.24888	0.17475	0.27720
333	66600	66800	334	0.68364	0.68117	1.08431	0.02086	0.41907
334	66800	67000	335	0.31925	0.31925	1.00000	0.00000	0.50000
335	67000	67200	336	0.87027	0.87027	1.00000	0.00000	0.50000
336	67200	67400	337	0.71702	0.71506	1.06468	0.01280	0.43644
337	67400	67600	338	0.80147	0.77271	1.86812	1.96563	0.02370
338	67600	67800	339	0.77126	0.77126	1.00000	0.00000	1.00000
339	67800	68000	340	1.55239	1.55109	1.01939	0.00213	0.47399
340	68000	68200	341	0.88207	0.86923	1.34507	0.41426	0.18135
341	68200	68400	342	0.96376	0.94450	1.47206	0.80505	0.10224
342	68400	68600	343	0.50794	0.50177	1.29408	0.17538	0.27684
343	68600	68800	344	0.86687	0.85279	1.38622	0.49537	0.15978
344	68800	69000	345	0.40348	0.39822	1.31276	0.16136	0.28499
345	69000	69200	346	0.97714	0.95357	1.57216	1.15938	0.06391
346	69200	69400	347	0.33475	0.30680	3.19081	3.96988	0.00242
347	69400	69600	348	0.32191	0.32191	1.00000	0.00000	1.00000
348	69600	69800	349	0.57508	0.57242	1.10991	0.02989	0.40342
349	69800	70000	350	0.82007	0.78954	1.90199	2.17702	0.01846
350	70000	70200	351	0.73676	0.70306	2.13816	2.98342	0.00729
351	70200	70400	352	0.52533	0.51532	1.45947	0.41846	0.18014
352	70400	70600	353	0.84258	0.81739	1.72886	1.53526	0.03986
353	70600	70800	354	0.69424	0.67766	1.57537	0.84022	0.09743
354	70800	71000	355	0.77631	0.77631	1.00000	0.00000	0.50000
355	71000	71200	356	0.75937	0.73136	1.89807	2.04183	0.02165
356	71200	71400	357	0.51084	0.50459	1.29900	0.18046	0.27400
357	71400	71600	358	0.79711	0.78469	1.36759	0.41615	0.18080
358	71600	71800	359	0.87749	0.83987	2.05102	3.06879	0.00662
359	71800	72000	360	0.94666	0.94666	1.00000	0.00000	0.50000
360	72000	72200	361	0.88278	0.88278	1.00000	0.00000	1.00000
361	72200	72400	362	0.54299	0.53398	1.40051	0.33689	0.20587
362	72400	72600	363	0.97004	0.97004	1.00000	0.00000	0.50000
363	72600	72800	364	0.80199	0.80009	1.05432	0.01009	0.44351
364	72800	73000	365	0.44620	0.44620	1.00000	0.00000	0.50000
365	73000	73200	366	0.42353	0.41393	1.55314	0.47740	0.16425
366	73200	73400	367	0.53565	0.52578	1.44480	0.39835	0.18604
367	73400	73600	368	0.57477	0.56694	1.32717	0.24186	0.24337
368	73600	73800	369	0.37466	0.36758	1.46080	0.30019	0.21922
369	73800	74000	370	0.73308	0.73308	1.00000	0.00000	0.50000
370	74000	74200	371	0.58355	0.58355	1.00000	0.00000	0.50000
371	74200	74400	372	0.85758	0.81964	2.07988	3.09285	0.00644
372	74400	74600	373	1.10949	1.09220	1.36896	0.58437	0.13983
373	74600	74800	374	0.41025	0.41025	1.00000	0.00000	0.50000
374	74800	75000	375	0.60435	0.59836	1.23555	0.13892	0.29906
375	75000	75200	376	0.75647	0.75234	1.12940	0.05364	0.37163
376	75200	75400	377	0.56412	0.55150	1.54119	0.61590	0.13353
377	75400	75600	378	0.56213	0.51821	3.02212	5.82318	0.00032
378	75600	75800	379	0.89628	0.89628	1.00000	0.00000	0.50000
379	75800	76000	380	0.78792	0.77921	1.26191	0.20909	0.25893
380	76000	76200	381	0.82854	0.79812	1.90082	2.19860	0.01800
381	76200	76400	382	0.40429	0.37317	3.00291	4.03360	0.00225
382	76400	76600	383	0.56987	0.55274	1.73376	1.07737	0.07107
383	76600	76800	384	0.69156	0.68385	1.26743	0.19901	0.26405
384	76800	77000	385	0.57861	0.56206	1.69397	0.97282	0.08153
385	77000	77200	386	1.28167	1.26952	1.21978	0.24594	0.24155
386	77200	77400	387	0.71786	0.71786	1.00000	0.00000	1.00000
387	77400	77600	388	0.49298	0.48228	1.52444	0.51312	0.15552
388	77600	77800	389	0.43151	0.41344	2.03545	1.51678	0.04078
389	77800	78000	390	0.45073	0.44716	1.18894	0.06667	0.35750
390	78000	78200	391	0.42090	0.41620	1.26724	0.12355	0.30956
391	78200	78400	392	0.50184	0.49609	1.27567	0.15670	0.28780
392	78400	78600	393	0.60669	0.60096	1.22351	0.12628	0.30764
393	78600	78800	394	1.03682	1.00616	1.70506	1.77972	0.02960
394	78800	79000	395	0.48747	0.48747	1.00000	0.00000	0.50000
395	79000	79200	396	0.81994	0.81994	1.00000	0.00000	0.50000
396	79200	79400	397	1.81832	1.79626	1.27738	0.54106	0.14911
397	79400	79600	398	0.74196	0.74196	1.00000	0.00000	0.50000
