#chr	start	end	name	null_scale	alt_scale	alt_subscale	lnlratio	pval
81	16200	16400	82	0.47036	0.47036	1.00000	0.00000	0.49999
82	16400	16600	83	0.06720	0.06720	1.00000	0.00000	0.49997
83	16600	16800	84	0.22764	0.22642	1.30053	0.24864	0.24035
84	16800	17000	85	0.26125	0.25976	1.31661	0.30703	0.21663
85	17000	17200	86	0.15317	0.15058	1.97494	1.45420	0.04406
86	17200	17400	87	0.09231	0.09231	1.00000	0.00000	0.50000
87	17400	17600	88	0.17440	0.17440	1.00000	0.00000	0.50000
88	17600	17800	89	0.17186	0.17186	1.00000	0.00000	0.49998
89	17800	18000	90	0.13659	0.13659	1.00000	0.00000	0.50000
90	18000	18200	91	0.16474	0.16474	1.00000	0.00000	0.49998
91	18200	18400	92	0.30269	0.30190	1.14791	0.07929	0.34524
92	18400	18600	93	0.14558	0.14519	1.15008	0.03692	0.39292
93	18600	18800	94	0.18960	0.18960	1.00000	0.00000	0.49998
94	18800	19000	95	0.10828	0.10828	1.00000	0.00000	0.49997
95	19000	19200	96	0.32937	0.32930	1.01211	0.00053	0.48705
96	19200	19400	97	0.17943	0.17599	2.10497	2.12886	0.01954
97	19400	19600	98	0.25323	0.24968	1.79531	1.65644	0.03437
98	19600	19800	99	0.11757	0.11705	1.25377	0.09150	0.33441
99	19800	20000	100	0.17333	0.17178	1.50933	0.50477	0.15751
100	20000	20200	101	0.05388	0.05353	1.37681	0.09071	0.33508
101	20200	20400	102	0.21619	0.21619	1.00000	0.00000	0.49998
102	20400	20600	103	0.18890	0.18890	1.00000	0.00000	0.49998
103	20600	20800	104	0.13768	0.13748	1.08025	0.01122	0.44046
104	20800	21000	105	0.08278	0.08278	1.00000	0.00000	0.49997
105	21000	21200	106	0.10592	0.10592	1.00000	0.00000	0.49998
106	21200	21400	107	0.15574	0.15574	1.00000	0.00000	0.49998
107	21400	21600	108	0.28311	0.28311	1.00000	0.00000	0.50000
108	21600	21800	109	0.21549	0.21549	1.00000	0.00000	0.49998
109	21800	22000	110	0.23359	0.23359	1.00000	0.00000	0.50000
110	22000	22200	111	0.08174	0.08057	1.82841	0.58683	0.13933
111	22200	22400	112	0.18253	0.18253	1.00000	0.00000	0.50000
112	22400	22600	113	0.29921	0.29921	1.00000	0.00000	0.50000
113	22600	22800	114	0.37739	0.37254	1.71196	1.93603	0.02455
114	22800	23000	115	0.33388	0.33388	1.00000	0.00000	1.00000
115	23000	23200	116	0.31644	0.31622	1.03878	0.00518	0.45945
116	23200	23400	117	0.35808	0.35586	1.34297	0.47296	0.16538
117	23400	23600	118	0.29168	0.29021	1.28239	0.28052	0.22692
118	23600	23800	119	0.20771	0.20681	1.24233	0.14970	0.29213
119	23800	24000	120	0.11725	0.11668	1.27445	0.10440	0.32386
120	24000	24200	121	0.09768	0.09613	1.92080	0.84116	0.09731
121	24200	24400	122	0.20676	0.20653	1.06102	0.00973	0.44452
122	24400	24600	123	0.11354	0.11354	1.00000	0.00000	0.49999
123	24600	24800	124	0.09772	0.09772	1.00000	0.00000	0.50000
124	24800	25000	125	0.10176	0.10160	1.09037	0.01012	0.44343
125	25000	25200	126	0.14801	0.14735	1.25444	0.11400	0.31650
126	25200	25400	127	0.09465	0.09310	1.95044	0.85841	0.09505
127	25400	25600	128	0.30307	0.30107	1.36480	0.46594	0.16719
128	25600	25800	129	0.08201	0.08201	1.00000	0.00000	0.49998
129	25800	26000	130	0.18705	0.18446	1.79474	1.22779	0.05855
130	26000	26200	131	0.19948	0.19948	1.00000	0.00000	0.50000
131	26200	26400	132	0.16846	0.16818	1.09400	0.01911	0.42251
132	26400	26600	133	0.07309	0.07309	1.00000	0.00000	0.49997
133	26600	26800	134	0.10186	0.09971	2.23757	1.47056	0.04318
134	26800	27000	135	0.21825	0.21825	1.00000	0.00000	0.49999
135	27000	27200	136	0.04942	0.04942	1.00000	0.00000	0.49996
136	27200	27400	137	0.18346	0.18275	1.21937	0.10608	0.32254
137	27400	27600	138	0.14084	0.14084	1.00000	0.00000	0.49998
138	27600	27800	139	0.15900	0.15719	1.65099	0.72897	0.11363
139	27800	28000	140	0.13597	0.13597	1.00000	0.00000	0.50000
140	28000	28200	141	0.36901	0.36901	1.00000	0.00000	0.50000
141	28200	28400	142	0.08432	0.08432	1.00000	0.00000	0.49999
142	28400	28600	143	0.13925	0.13840	1.34802	0.19804	0.26456
143	28600	28800	144	0.14982	0.14982	1.00000	0.00000	0.49999
144	28800	29000	145	0.29541	0.29541	1.00000	0.00000	0.50000
145	29000	29200	146	0.13536	0.13536	1.00000	0.00000	0.49998
146	29200	29400	147	0.27834	0.27834	1.00000	0.00000	0.50000
147	29400	29600	148	0.32420	0.32401	1.03268	0.00391	0.46477
148	29600	29800	149	0.15699	0.15700	1.00000	0.00000	0.49998
149	29800	30000	150	0.03257	0.03187	2.27237	0.50912	0.15647
150	30000	30200	151	0.15606	0.15606	1.00000	0.00000	0.49998
151	30200	30400	152	0.11922	0.11872	1.24101	0.08390	0.34104
152	30400	30600	153	0.21941	0.21591	1.91165	1.82389	0.02807
153	30600	30800	154	0.24116	0.23942	1.40856	0.45775	0.16933
154	30800	31000	155	0.05880	0.05880	1.00000	0.00000	0.49997
155	31000	31200	156	0.39635	0.39523	1.15134	0.10792	0.32111
156	31200	31400	157	0.05265	0.05265	1.00000	0.00000	0.49997
157	31400	31600	158	0.24205	0.24105	1.23021	0.15645	0.28795
158	31600	31800	159	0.23947	0.23846	1.23562	0.16278	0.28414
159	31800	32000	160	0.20582	0.20555	1.07188	0.01341	0.43495
160	32000	32200	161	0.21758	0.21758	1.00000	0.00000	0.49999
161	32200	32400	162	0.15018	0.15018	1.00000	0.00000	0.49998
162	32400	32600	163	0.09896	0.09809	1.50399	0.28602	0.22472
163	32600	32800	164	0.28197	0.28197	1.00000	0.00000	0.49999
164	32800	33000	165	0.28009	0.28009	1.00000	0.00000	0.49999
165	33000	33200	166	0.23850	0.23815	1.08215	0.02033	0.42010
166	33200	33400	167	0.07624	0.07624	1.00000	0.00000	0.49998
167	33400	33600	168	0.14641	0.14641	1.00000	0.00000	0.49999
168	33600	33800	169	0.08027	0.08027	1.00000	0.00000	0.49998
169	33800	34000	170	0.21129	0.21037	1.24445	0.15209	0.29063
170	34000	34200	171	0.19131	0.19079	1.15311	0.05653	0.36835
171	34200	34400	172	0.09885	0.09885	1.00000	0.00000	0.49998
172	34400	34600	173	0.16260	0.16260	1.00000	0.00000	0.49999
173	34600	34800	174	0.16030	0.16030	1.00000	0.00000	0.50000
174	34800	35000	175	0.28334	0.28099	1.46326	0.68404	0.12107
175	35000	35200	176	0.09000	0.09000	1.00000	0.00000	0.49997
176	35200	35400	177	0.16358	0.16358	1.00000	0.00000	0.49998
177	35400	35600	178	0.10125	0.10044	1.45832	0.24674	0.24119
178	35600	35800	179	0.11197	0.11197	1.00000	0.00000	0.49998
179	35800	36000	180	0.30270	0.29922	1.64876	1.33754	0.05096
180	36000	36200	181	0.13027	0.12998	1.12999	0.02773	0.40692
181	36200	36400	182	0.23191	0.23191	1.00000	0.00000	0.50000
182	36400	36600	183	0.17703	0.17703	1.00000	0.00000	0.50000
183	36600	36800	184	0.07674	0.07674	1.00000	0.00000	0.49998
184	36800	37000	185	0.22591	0.22591	1.00000	0.00000	0.49998
185	37000	37200	186	0.36546	0.36546	1.00000	0.00000	0.49999
186	37200	37400	187	0.29459	0.29459	1.00000	0.00000	0.50000
187	37400	37600	188	0.32581	0.32354	1.38726	0.56179	0.14457
188	37600	37800	189	0.39064	0.39064	1.00000	0.00000	0.50000
189	37800	38000	190	0.12337	0.12297	1.18741	0.05238	0.37310
190	38000	38200	191	0.05674	0.05674	1.00000	0.00000	0.49997
191	38200	38400	192	0.24194	0.24194	1.00000	0.00000	0.50000
192	38400	38600	193	0.16528	0.16492	1.12064	0.03019	0.40295
193	38600	38800	194	0.39486	0.39486	1.00000	0.00000	0.49999
194	38800	39000	195	0.15753	0.15753	1.00000	0.00000	0.49999
195	39000	39200	196	0.07560	0.07435	1.96043	0.71622	0.11568
196	39200	39400	197	0.18325	0.18190	1.41864	0.37248	0.19404
197	39400	39600	198	0.15663	0.15663	1.00000	0.00000	0.49998
198	39600	39800	199	0.13841	0.13841	1.00000	0.00000	0.49998
199	39800	40000	200	0.09484	0.09484	1.00000	0.00000	0.49997
200	40000	40200	201	0.18465	0.18328	1.42096	0.37530	0.19314
201	40200	40400	202	0.08255	0.08255	1.00000	0.00000	0.49997
202	40400	40600	203	0.30404	0.30349	1.10000	0.04099	0.38731
203	40600	40800	204	0.10477	0.10477	1.00000	0.00000	0.49998
204	40800	41000	205	0.25134	0.25134	1.00000	0.00000	0.50000
205	41000	41200	206	0.14997	0.14997	1.00000	0.00000	0.49998
206	41200	41400	207	0.14170	0.14170	1.00000	0.00000	0.49998
207	41400	41600	208	0.22683	0.22480	1.50493	0.63999	0.12895
208	41600	41800	209	0.42125	0.42125	1.00000	0.00000	0.50000
209	41800	42000	210	0.11965	0.11965	1.00000	0.00000	0.50000
210	42000	42200	211	0.25124	0.24979	1.32188	0.31508	0.21365
211	42200	42400	212	0.33473	0.33473	1.00000	0.00000	0.50000
212	42400	42600	213	0.33616	0.33278	1.56188	1.16692	0.06329
213	42600	42800	214	0.11933	0.11748	1.89480	0.97470	0.08133
214	42800	43000	215	0.31351	0.31092	1.46111	0.74222	0.11154
215	43000	43200	216	0.19943	0.19943	1.00000	0.00000	0.50000
216	43200	43400	217	0.25535	0.25223	1.68961	1.26019	0.05619
217	43400	43600	218	0.17809	0.17662	1.46741	0.44236	0.17346
218	43600	43800	219	0.16770	0.16770	1.00000	0.00000	0.49998
219	43800	44000	220	0.14102	0.13894	1.85124	1.05816	0.07287
220	44000	44200	221	0.23290	0.23290	1.00000	0.00000	0.50000
221	44200	44400	222	0.12156	0.12048	1.51138	0.36860	0.19528
222	44400	44600	223	0.29433	0.29429	1.00734	0.00017	0.49260
223	44600	44800	224	0.37632	0.37569	1.09064	0.03871	0.39041
224	44800	45000	225	0.18818	0.18699	1.35802	0.29243	0.22221
225	45000	45200	226	0.13806	0.13660	1.60461	0.56087	0.14477
226	45200	45400	227	0.17603	0.17388	1.69767	0.91802	0.08771
227	45400	45600	228	0.13591	0.13501	1.37336	0.22222	0.25249
228	45600	45800	229	0.22811	0.22547	1.65707	1.06231	0.07247
229	45800	46000	230	0.06858	0.06858	1.00000	0.00000	0.49997
230	46000	46200	231	0.19298	0.19298	1.00000	0.00000	0.49998
231	46200	46400	232	0.32023	0.31733	1.50395	0.88859	0.09125
232	46400	46600	233	0.24902	0.24902	1.00000	0.00000	0.49999
233	46600	46800	234	0.32709	0.32709	1.00000	0.00000	0.49999
234	46800	47000	235	0.09677	0.09677	1.00000	0.00000	0.50000
235	47000	47200	236	0.08941	0.08941	1.00000	0.00000	0.49997
236	47200	47400	237	0.26986	0.26888	1.20189	0.12805	0.30641
237	47400	47600	238	0.32936	0.32936	1.00000	0.00000	1.00000
238	47600	47800	239	0.07527	0.07527	1.00000	0.00000	0.49999
239	47800	48000	240	0.14969	0.14970	1.00000	0.00000	0.49998
240	48000	48200	241	0.08943	0.08943	1.00000	0.00000	0.49997
241	48200	48400	242	0.20776	0.20548	1.62364	0.88184	0.09208
242	48400	48600	243	0.05711	0.05682	1.29819	0.06144	0.36297
243	48600	48800	244	0.08656	0.08543	1.75533	0.51674	0.15467
244	48800	49000	245	0.14194	0.14055	1.56016	0.50107	0.15840
245	49000	49200	246	0.20302	0.20302	1.00000	0.00000	0.49999
246	49200	49400	247	0.20948	0.20948	1.00000	0.00000	0.50000
247	49400	49600	248	0.19149	0.19149	1.00000	0.00000	0.49998
248	49600	49800	249	0.15357	0.15357	1.00000	0.00000	0.49998
249	49800	50000	250	0.12503	0.12397	1.48443	0.33854	0.20530
250	50000	50200	251	0.11961	0.11846	1.55785	0.41528	0.18106
251	50200	50400	252	0.13541	0.13541	1.00000	0.00000	0.50000
252	50400	50600	253	0.19153	0.19153	1.00000	0.00000	0.49999
253	50600	50800	254	0.11653	0.11653	1.00000	0.00000	0.49998
254	50800	51000	255	0.10388	0.10388	1.00000	0.00000	0.49999
255	51000	51200	256	0.28413	0.28393	1.04024	0.00531	0.45896
256	51200	51400	257	0.20999	0.20907	1.24561	0.15341	0.28982
257	51400	51600	258	0.25770	0.25769	1.00000	0.00000	1.00000
258	51600	51800	259	0.27766	0.27393	1.76032	1.66975	0.03382
259	51800	52000	260	0.14773	0.14773	1.00000	0.00000	0.49998
260	52000	52200	261	0.18380	0.18037	2.07706	2.06059	0.02117
261	52200	52400	262	0.29279	0.29268	1.02113	0.00144	0.47858
262	52400	52600	263	0.24236	0.24236	1.00000	0.00000	0.49998
263	52600	52800	264	0.19830	0.19830	1.00000	0.00000	0.49998
264	52800	53000	265	0.19618	0.19618	1.00000	0.00000	1.00000
265	53000	53200	266	0.18261	0.18117	1.44857	0.41541	0.18102
266	53200	53400	267	0.44656	0.44302	1.43332	0.95673	0.08329
267	53400	53600	268	0.12553	0.12516	1.16716	0.04269	0.38506
268	53600	53800	269	0.19333	0.19214	1.34886	0.27971	0.22725
269	53800	54000	270	0.22258	0.22054	1.52068	0.67110	0.12332
270	54000	54200	271	0.15251	0.15193	1.21433	0.08541	0.33969
271	54200	54400	272	0.14268	0.14268	1.00000	0.00000	0.50000
272	54400	54600	273	0.22754	0.22691	1.15506	0.06742	0.35673
273	54600	54800	274	0.18434	0.18429	1.01521	0.00047	0.48782
274	54800	55000	275	0.19570	0.19320	1.73211	1.11228	0.06792
275	55000	55200	276	0.08295	0.08295	1.00000	0.00000	0.49998
276	55200	55400	277	0.12108	0.12057	1.24199	0.08445	0.34055
277	55400	55600	278	0.24406	0.24408	1.00000	0.00000	1.00000
278	55600	55800	279	0.14852	0.14654	1.76496	0.90083	0.08976
279	55800	56000	280	0.33704	0.33438	1.43574	0.73541	0.11261
280	56000	56200	281	0.18058	0.18052	1.02089	0.00088	0.48324
281	56200	56400	282	0.13802	0.13802	1.00000	0.00000	0.49998
282	56400	56600	283	0.12828	0.12730	1.43654	0.28676	0.22443
283	56600	56800	284	0.17562	0.17476	1.27653	0.16146	0.28493
284	56800	57000	285	0.16902	0.16902	1.00000	0.00000	0.49998
285	57000	57200	286	0.26876	0.26876	1.00000	0.00000	0.50000
286	57200	57400	287	0.19343	0.19343	1.00000	0.00000	0.50000
287	57400	57600	288	0.29129	0.29129	1.00000	0.00000	0.50000
288	57600	57800	289	0.17363	0.17206	1.51424	0.51063	0.15611
289	57800	58000	290	0.17257	0.17233	1.07963	0.01373	0.43420
290	58000	58200	291	0.13398	0.13374	1.10000	0.01859	0.42354
291	58200	58400	292	0.09387	0.09387	1.00000	0.00000	0.49997
292	58400	58600	293	0.17902	0.17902	1.00000	0.00000	0.49998
293	58600	58800	294	0.24112	0.24112	1.00000	0.00000	0.49999
294	58800	59000	295	0.24256	0.24256	1.00000	0.00000	0.50000
295	59000	59200	296	0.32026	0.32026	1.00000	0.00000	1.00000
296	59200	59400	297	0.22331	0.22331	1.00000	0.00000	0.50000
297	59400	59600	298	0.09380	0.09380	1.00000	0.00000	0.50000
298	59600	59800	299	0.26672	0.26672	1.00000	0.00000	1.00000
299	59800	60000	300	0.16457	0.16457	1.00000	0.00000	0.49998
300	60000	60200	301	0.13460	0.13460	1.00000	0.00000	0.49998
301	60200	60400	302	0.33956	0.33892	1.10395	0.04590	0.38095
302	60400	60600	303	0.18960	0.18960	1.00000	0.00000	0.49998
303	60600	60800	304	0.26414	0.26346	1.14434	0.06762	0.35653
304	60800	61000	305	0.22806	0.22806	1.00000	0.00000	0.50000
305	61000	61200	306	0.38182	0.38182	1.00000	0.00000	0.50000
306	61200	61400	307	0.09499	0.09499	1.00000	0.00000	0.49997
307	61400	61600	308	0.11678	0.11678	1.00000	0.00000	0.49998
308	61600	61800	309	0.29277	0.29192	1.15971	0.09090	0.33491
309	61800	62000	310	0.23579	0.23579	1.00000	0.00000	0.50000
310	62000	62200	311	0.48295	0.48295	1.00000	0.00000	0.49999
311	62200	62400	312	0.21803	0.21665	1.35408	0.32964	0.20841
312	62400	62600	313	0.23170	0.23170	1.00000	0.00000	0.50000
313	62600	62800	314	0.25632	0.25632	1.00000	0.00000	0.49999
314	62800	63000	315	0.40035	0.39385	1.90415	3.24074	0.00545
315	63000	63200	316	0.13876	0.13396	3.03803	4.69102	0.00110
316	63200	63400	317	0.28433	0.28433	1.00000	0.00000	0.49999
317	63400	63600	318	0.21245	0.21245	1.00000	0.00000	0.50000
318	63600	63800	319	0.12131	0.12131	1.00000	0.00000	0.49998
319	63800	64000	320	0.12099	0.12100	1.00000	0.00000	0.49998
320	64000	64200	321	0.15178	0.15178	1.00000	0.00000	0.49998
321	64200	64400	322	0.34063	0.34063	1.00000	0.00000	0.50000
322	64400	64600	323	0.06692	0.06613	1.68469	0.33453	0.20669
323	64600	64800	324	0.16948	0.16784	1.55196	0.56882	0.14308
324	64800	65000	325	0.08609	0.08609	1.00000	0.00000	0.49997
325	65000	65200	326	0.09438	0.09438	1.00000	0.00000	0.49997
326	65200	65400	327	0.40701	0.40701	1.00000	0.00000	0.50000
327	65400	65600	328	0.09176	0.09176	1.00000	0.00000	0.50000
328	65600	65800	329	0.22596	0.22596	1.00000	0.00000	0.49999
329	65800	66000	330	0.22522	0.22522	1.00000	0.00000	0.49998
330	66000	66200	331	0.06998	0.06998	1.00000	0.00000	0.49997
331	66200	66400	332	0.09140	0.09140	1.00000	0.00000	0.49997
332	66400	66600	333	0.22688	0.22619	1.17009	0.07941	0.34512
333	66600	66800	334	0.30416	0.30357	1.10745	0.04396	0.38342
334	66800	67000	335	0.23586	0.23268	1.77335	1.45214	0.04417
335	67000	67200	336	0.17916	0.17916	1.00000	0.00000	0.49998
336	67200	67400	337	0.11835	0.11835	1.00000	0.00000	0.49998
337	67400	67600	338	0.20943	0.20943	1.00000	0.00000	0.49999
338	67600	67800	339	0.16749	0.16650	1.33564	0.22396	0.25166
339	67800	68000	340	0.30264	0.30265	1.00000	0.00000	1.00000
340	68000	68200	341	0.09361	0.09361	1.00000	0.00000	0.49997
341	68200	68400	342	0.43927	0.43846	1.09999	0.05369	0.37158
342	68400	68600	343	0.34078	0.34078	1.00000	0.00000	0.50000
343	68600	68800	344	0.27733	0.27695	1.07503	0.01938	0.42197
344	68800	69000	345	0.21881	0.21881	1.00000	0.00000	0.49999
345	69000	69200	346	0.26672	0.26673	1.00000	0.00000	0.49999
346	69200	69400	347	0.21222	0.20998	1.59518	0.82237	0.09984
347	69400	69600	348	0.32896	0.32674	1.37504	0.53185	0.15119
348	69600	69800	349	0.25901	0.25901	1.00000	0.00000	0.50000
349	69800	70000	350	0.20867	0.20867	1.00000	0.00000	0.49998
350	70000	70200	351	0.19710	0.19664	1.12922	0.04069	0.38771
351	70200	70400	352	0.28898	0.28693	1.39541	0.50365	0.15778
352	70400	70600	353	0.13763	0.13610	1.63668	0.60321	0.13602
353	70600	70800	354	0.06633	0.06618	1.13052	0.01408	0.43338
354	70800	71000	355	0.22723	0.22723	1.00000	0.00000	0.50000
355	71000	71200	356	0.25689	0.25686	1.00641	0.00011	0.49395
356	71200	71400	357	0.26583	0.26583	1.00000	0.00000	0.50000
357	71400	71600	358	0.22780	0.22780	1.00000	0.00000	0.50000
358	71600	71800	359	0.15371	0.15371	1.00000	0.00000	0.49999
359	71800	72000	360	0.14680	0.14406	2.07843	1.65381	0.03448
360	72000	72200	361	0.35374	0.34969	1.64387	1.52273	0.04048
361	72200	72400	362	0.21135	0.20971	1.43906	0.45756	0.16938
362	72400	72600	363	0.46265	0.46265	1.00000	0.00000	0.50000
363	72600	72800	364	0.10824	0.10819	1.02648	0.00086	0.48350
364	72800	73000	365	0.16814	0.16785	1.09463	0.01935	0.42203
365	73000	73200	366	0.12413	0.12372	1.18816	0.05468	0.37044
366	73200	73400	367	0.06401	0.06385	1.14906	0.01808	0.42459
367	73400	73600	368	0.15750	0.15750	1.00000	0.00000	0.49998
368	73600	73800	369	0.29310	0.29311	1.00000	0.00000	1.00000
369	73800	74000	370	0.24683	0.24683	1.00000	0.00000	0.49999
370	74000	74200	371	0.16966	0.16966	1.00000	0.00000	0.50000
371	74200	74400	372	0.20244	0.20244	1.00000	0.00000	0.50000
372	74400	74600	373	0.18525	0.18525	1.00000	0.00000	0.49998
373	74600	74800	374	0.34629	0.34629	1.00000	0.00000	0.50000
374	74800	75000	375	0.09958	0.09958	1.00000	0.00000	0.50000
375	75000	75200	376	0.05897	0.05897	1.00000	0.00000	0.49997
376	75200	75400	377	0.21739	0.21739	1.00000	0.00000	0.49998
377	75400	75600	378	0.20076	0.19557	2.50609	3.99842	0.00234
378	75600	75800	379	0.28937	0.28927	1.01813	0.00106	0.48166
379	75800	76000	380	0.21143	0.21052	1.24232	0.14982	0.29205
380	76000	76200	381	0.20710	0.20679	1.08436	0.01845	0.42382
381	76200	76400	382	0.19252	0.19252	1.00000	0.00000	0.49998
382	76400	76600	383	0.44499	0.44271	1.27998	0.40577	0.18383
383	76600	76800	384	0.11616	0.11351	2.33952	1.88695	0.02603
384	76800	77000	385	0.11479	0.11479	1.00000	0.00000	0.49998
385	77000	77200	386	0.10378	0.10300	1.43002	0.22324	0.25201
386	77200	77400	387	0.08562	0.08563	1.00000	0.00000	0.49997
387	77400	77600	388	0.13561	0.13561	1.00000	0.00000	0.49998
388	77600	77800	389	0.24452	0.24452	1.00000	0.00000	0.49999
389	77800	78000	390	0.09864	0.09864	1.00000	0.00000	0.50000
390	78000	78200	391	0.12085	0.11973	1.53183	0.39197	0.18797
391	78200	78400	392	0.11961	0.11909	1.25243	0.09075	0.33505
392	78400	78600	393	0.31247	0.31247	1.00000	0.00000	0.50000
393	78600	78800	394	0.27819	0.27786	1.06611	0.01516	0.43089
394	78800	79000	395	0.12656	0.12656	1.00000	0.00000	0.49998
395	79000	79200	396	0.21913	0.21911	1.00498	0.00006	0.49565
396	79200	79400	397	0.21811	0.21811	1.00000	0.00000	0.49999
397	79400	79600	398	0.12516	0.12516	1.00000	0.00000	0.50000
