#chr	start	end	name	null_scale	alt_scale	alt_subscale	lnlratio	pval
85	17000	17200	86	0.26128	0.24686	4.35346	18.65806	0.00000
86	17200	17400	87	0.24031	0.22361	5.40871	24.40177	0.00000
87	17400	17600	88	0.31224	0.29791	3.77505	15.54851	0.00000
88	17600	17800	89	0.23150	0.22743	2.01036	2.26970	0.01656
89	17800	18000	90	0.22951	0.22487	2.17013	2.93679	0.00768
90	18000	18200	91	0.26993	0.25984	3.21671	9.57919	0.00001
91	18200	18400	92	0.35868	0.35760	1.16590	0.11755	0.31389
92	18400	18600	93	0.21933	0.20804	4.15793	14.00605	0.00000
93	18600	18800	94	0.23991	0.23682	1.72981	1.34287	0.05062
94	18800	19000	95	0.15815	0.15424	2.44740	2.93292	0.00772
95	19000	19200	96	0.40146	0.39543	1.84029	2.79361	0.00905
96	19200	19400	97	0.26704	0.26509	1.41014	0.50953	0.15637
97	19400	19600	98	0.32068	0.31285	2.39512	5.59180	0.00041
98	19600	19800	99	0.18689	0.17745	4.07418	11.80895	0.00000
99	19800	20000	100	0.27922	0.26986	2.97674	8.59075	0.00002
100	20000	20200	101	0.15632	0.15030	3.31422	6.24188	0.00021
101	20200	20400	102	0.28305	0.28285	1.03920	0.00503	0.46004
102	20400	20600	103	0.26251	0.25767	2.05815	2.79511	0.00903
103	20600	20800	104	0.24654	0.22826	5.68375	28.02645	0.00000
104	20800	21000	105	0.15393	0.14440	4.88554	13.57406	0.00000
105	21000	21200	106	0.21505	0.20738	3.12691	7.43678	0.00006
106	21200	21400	107	0.20361	0.20061	1.84814	1.49511	0.04188
107	21400	21600	108	0.38643	0.37492	2.70992	9.18924	0.00001
108	21600	21800	109	0.31475	0.30757	2.33096	4.80080	0.00097
109	21800	22000	110	0.25550	0.24983	2.27553	3.78709	0.00296
110	22000	22200	111	0.14682	0.14410	2.08300	1.65276	0.03452
111	22200	22400	112	0.21582	0.20933	2.76412	5.47184	0.00047
112	22400	22600	113	0.39632	0.37829	3.72338	18.47748	0.00000
113	22600	22800	114	0.46489	0.45979	1.59862	1.72767	0.03152
114	22800	23000	115	0.39444	0.39278	1.23098	0.25493	0.23760
115	23000	23200	116	0.42084	0.41464	1.82161	2.84600	0.00852
116	23200	23400	117	0.42012	0.41604	1.53473	1.30329	0.05321
117	23400	23600	118	0.33383	0.32453	2.60855	7.19271	0.00007
118	23600	23800	119	0.26767	0.26516	1.53125	0.84180	0.09722
119	23800	24000	120	0.20539	0.19825	3.04903	6.81642	0.00011
120	24000	24200	121	0.15559	0.14958	3.30055	6.22152	0.00021
121	24200	24400	122	0.29213	0.28156	3.11306	10.09682	0.00000
122	24400	24600	123	0.16050	0.15537	2.88821	4.71098	0.00107
123	24600	24800	124	0.15227	0.14964	2.00141	1.49896	0.04169
124	24800	25000	125	0.19885	0.18673	4.78324	16.13234	0.00000
125	25000	25200	126	0.20011	0.19368	2.89120	5.87953	0.00030
126	25200	25400	127	0.16229	0.15723	2.84559	4.53995	0.00129
127	25400	25600	128	0.37574	0.36708	2.31674	5.60242	0.00041
128	25600	25800	129	0.15795	0.15330	2.74368	3.95292	0.00246
129	25800	26000	130	0.28370	0.27992	1.75720	1.65993	0.03422
130	26000	26200	131	0.26846	0.26665	1.38085	0.45073	0.17120
131	26200	26400	132	0.28285	0.26998	3.73713	14.52811	0.00000
132	26400	26600	133	0.19057	0.18527	2.64788	4.35992	0.00157
133	26600	26800	134	0.20108	0.18961	4.50162	15.21178	0.00000
134	26800	27000	135	0.25481	0.24861	2.40522	4.51970	0.00132
135	27000	27200	136	0.15992	0.15524	2.75335	3.97206	0.00241
136	27200	27400	137	0.21401	0.20841	2.51931	4.33058	0.00163
137	27400	27600	138	0.22592	0.22212	1.96810	2.00692	0.02256
138	27600	27800	139	0.23449	0.22917	2.31978	3.65288	0.00344
139	27800	28000	140	0.20155	0.19810	1.98815	1.90055	0.02561
140	28000	28200	141	0.40028	0.39954	1.10000	0.04991	0.37602
141	28200	28400	142	0.19642	0.18895	3.27172	7.53216	0.00005
142	28400	28600	143	0.19936	0.19617	1.91977	1.66724	0.03392
143	28600	28800	144	0.21145	0.20775	2.01281	2.07678	0.02077
144	28800	29000	145	0.37887	0.37132	2.12402	4.49482	0.00136
145	29000	29200	146	0.21671	0.21299	1.98533	2.01647	0.02231
146	29200	29400	147	0.28806	0.28618	1.36808	0.43925	0.17431
147	29400	29600	148	0.38236	0.38202	1.04777	0.00967	0.44471
148	29600	29800	149	0.21409	0.20961	2.20895	2.86178	0.00837
149	29800	30000	150	0.10702	0.10167	4.03890	6.79886	0.00011
150	30000	30200	151	0.24349	0.23141	4.00862	14.17408	0.00000
151	30200	30400	152	0.19295	0.18572	3.23276	7.40977	0.00006
152	30400	30600	153	0.24454	0.24359	1.21647	0.13635	0.30076
153	30600	30800	154	0.35947	0.34995	2.51348	7.04147	0.00009
154	30800	31000	155	0.21132	0.19872	4.80714	16.95209	0.00000
155	31000	31200	156	0.47919	0.47556	1.41192	0.92968	0.08635
156	31200	31400	157	0.13359	0.12736	3.84744	7.55306	0.00005
157	31400	31600	158	0.32577	0.31779	2.41378	5.65393	0.00039
158	31600	31800	159	0.32460	0.31732	2.28291	4.83016	0.00094
159	31800	32000	160	0.28466	0.27378	3.25761	10.72509	0.00000
160	32000	32200	161	0.27374	0.26903	1.98059	2.53105	0.01223
161	32200	32400	162	0.22029	0.21648	1.99240	2.07093	0.02092
162	32400	32600	163	0.20601	0.19580	4.02063	12.35948	0.00000
163	32600	32800	164	0.33606	0.33076	1.89109	2.58374	0.01151
164	32800	33000	165	0.31095	0.31096	1.00000	0.00000	1.00000
165	33000	33200	166	0.35487	0.34949	1.86001	2.57914	0.01157
166	33200	33400	167	0.11313	0.10923	3.06275	3.87089	0.00270
167	33400	33600	168	0.20950	0.20736	1.57714	0.78257	0.10546
168	33600	33800	169	0.15739	0.15159	3.21750	5.98547	0.00027
169	33800	34000	170	0.36695	0.34966	3.81108	18.93257	0.00000
170	34000	34200	171	0.26969	0.26160	2.75764	6.84543	0.00011
171	34200	34400	172	0.16847	0.16474	2.29247	2.57568	0.01161
172	34400	34600	173	0.26825	0.25857	3.12851	8.80929	0.00001
173	34600	34800	174	0.23397	0.22608	3.00187	7.44807	0.00006
174	34800	35000	175	0.33764	0.33227	1.89716	2.67256	0.01039
175	35000	35200	176	0.19565	0.18827	3.25101	7.46870	0.00006
176	35200	35400	177	0.23364	0.22966	1.96953	2.15194	0.01901
177	35400	35600	178	0.19917	0.18818	4.38153	14.17600	0.00000
178	35600	35800	179	0.15868	0.14995	4.36548	11.45445	0.00000
179	35800	36000	180	0.32328	0.31909	1.72809	1.73707	0.03117
180	36000	36200	181	0.18585	0.17839	3.40357	7.95849	0.00003
181	36200	36400	182	0.28940	0.28940	1.00000	0.00000	1.00000
182	36400	36600	183	0.19825	0.19367	2.34253	3.22735	0.00553
183	36600	36800	184	0.15344	0.14264	5.44592	16.69439	0.00000
184	36800	37000	185	0.29631	0.28649	2.94807	8.81916	0.00001
185	37000	37200	186	0.40817	0.40420	1.53785	1.27953	0.05483
186	37200	37400	187	0.37575	0.37026	1.81887	2.55769	0.01186
187	37400	37600	188	0.43356	0.42453	2.16900	5.40152	0.00051
188	37600	37800	189	0.45756	0.45476	1.33461	0.58332	0.14005
189	37800	38000	190	0.22886	0.22006	3.28099	8.97640	0.00001
190	38000	38200	191	0.11929	0.11187	4.85636	10.57641	0.00000
191	38200	38400	192	0.30095	0.28760	3.65540	14.63168	0.00000
192	38400	38600	193	0.25717	0.24821	3.08014	8.58368	0.00002
193	38600	38800	194	0.50642	0.48982	2.89244	13.55545	0.00000
194	38800	39000	195	0.19107	0.18497	2.88754	5.48542	0.00046
195	39000	39200	196	0.24279	0.22857	4.65888	18.72003	0.00000
196	39200	39400	197	0.28269	0.27509	2.56205	5.79051	0.00033
197	39400	39600	198	0.31860	0.30556	3.44774	12.82781	0.00000
198	39600	39800	199	0.21162	0.20528	2.75710	5.42862	0.00049
199	39800	40000	200	0.13993	0.13778	1.88224	1.11312	0.06784
200	40000	40200	201	0.27202	0.25967	3.73411	13.96184	0.00000
201	40200	40400	202	0.16089	0.15429	3.45688	7.13800	0.00008
202	40400	40600	203	0.41873	0.40555	2.83679	10.67612	0.00000
203	40600	40800	204	0.16299	0.16065	1.83125	1.17371	0.06275
204	40800	41000	205	0.35982	0.35100	2.40846	6.19052	0.00022
205	41000	41200	206	0.21992	0.21110	3.39558	9.40848	0.00001
206	41200	41400	207	0.20027	0.19693	1.96661	1.78287	0.02949
207	41400	41600	208	0.29571	0.28861	2.39057	5.00075	0.00078
208	41600	41800	209	0.53544	0.52264	2.33756	8.03879	0.00003
209	41800	42000	210	0.19840	0.19015	3.49607	8.48543	0.00002
210	42000	42200	211	0.33449	0.32736	2.22685	4.55031	0.00128
211	42200	42400	212	0.42511	0.41445	2.42510	7.23412	0.00007
212	42400	42600	213	0.41746	0.41231	1.68747	2.00267	0.02268
213	42600	42800	214	0.25601	0.24528	3.51893	11.35940	0.00000
214	42800	43000	215	0.36225	0.36137	1.13218	0.07770	0.34671
215	43000	43200	216	0.24885	0.24536	1.79628	1.65487	0.03444
216	43200	43400	217	0.34173	0.33564	2.01615	3.36708	0.00473
217	43400	43600	218	0.27382	0.26701	2.44286	4.93833	0.00084
218	43600	43800	219	0.23976	0.23531	2.06462	2.63157	0.01089
219	43800	44000	220	0.27166	0.25869	3.88963	14.77631	0.00000
220	44000	44200	221	0.26093	0.25749	1.74438	1.50130	0.04157
221	44200	44400	222	0.21708	0.21138	2.54795	4.38339	0.00153
222	44400	44600	223	0.33909	0.33416	1.81793	2.27906	0.01638
223	44600	44800	224	0.37215	0.36863	1.52360	1.12309	0.06697
224	44800	45000	225	0.27221	0.26480	2.59073	5.82360	0.00032
225	45000	45200	226	0.28101	0.26096	5.52241	29.10113	0.00000
226	45200	45400	227	0.27043	0.25880	3.58458	12.70756	0.00000
227	45400	45600	228	0.17480	0.16947	2.79631	4.57928	0.00124
228	45600	45800	229	0.28267	0.28175	1.18199	0.11389	0.31659
229	45800	46000	230	0.15383	0.14452	4.74848	13.18977	0.00000
230	46000	46200	231	0.22808	0.22133	2.74594	5.74826	0.00035
231	46200	46400	232	0.38110	0.37332	2.15318	4.52530	0.00131
232	46400	46600	233	0.38001	0.36952	2.58020	8.01742	0.00003
233	46600	46800	234	0.38511	0.37244	2.90976	10.95308	0.00000
234	46800	47000	235	0.19889	0.19103	3.36353	8.29526	0.00002
235	47000	47200	236	0.13356	0.12570	4.59742	10.70379	0.00000
236	47200	47400	237	0.27902	0.27875	1.05438	0.01037	0.44275
237	47400	47600	238	0.35494	0.35322	1.26734	0.30609	0.21698
238	47600	47800	239	0.14427	0.13334	5.81732	17.12487	0.00000
239	47800	48000	240	0.23950	0.23264	2.68171	5.57811	0.00042
240	48000	48200	241	0.17481	0.17068	2.37419	3.04209	0.00682
241	48200	48400	242	0.28224	0.27352	2.80610	7.41227	0.00006
242	48400	48600	243	0.14802	0.14034	4.18175	9.61088	0.00001
243	48600	48800	244	0.17091	0.16321	3.71603	8.92483	0.00001
244	48800	49000	245	0.28615	0.27817	2.63617	6.32175	0.00019
245	49000	49200	246	0.38605	0.36722	3.93067	21.08475	0.00000
246	49200	49400	247	0.27682	0.27515	1.33837	0.37439	0.19343
247	49400	49600	248	0.31052	0.30382	2.24529	4.19086	0.00190
248	49600	49800	249	0.24231	0.23576	2.57797	5.14487	0.00067
249	49800	50000	250	0.23013	0.22516	2.26357	3.26117	0.00533
250	50000	50200	251	0.17443	0.17161	1.93253	1.53485	0.03988
251	50200	50400	252	0.21875	0.20688	4.29149	15.13585	0.00000
252	50400	50600	253	0.32581	0.31147	3.61903	14.98839	0.00000
253	50600	50800	254	0.19137	0.18949	1.56581	0.67293	0.12300
254	50800	51000	255	0.16830	0.16267	2.97405	5.32898	0.00055
255	51000	51200	256	0.36020	0.34932	2.74843	8.93075	0.00001
256	51200	51400	257	0.26390	0.25382	3.27377	10.06058	0.00000
257	51400	51600	258	0.34927	0.34381	1.88554	2.68226	0.01028
258	51600	51800	259	0.28582	0.28080	2.00740	2.82318	0.00875
259	51800	52000	260	0.24963	0.24045	3.17175	8.97556	0.00001
260	52000	52200	261	0.28212	0.27429	2.62532	6.26977	0.00020
261	52200	52400	262	0.31788	0.31679	1.19009	0.13621	0.30086
262	52400	52600	263	0.27839	0.27457	1.77770	1.72740	0.03153
263	52600	52800	264	0.23437	0.22759	2.68955	5.58766	0.00041
264	52800	53000	265	0.26782	0.26013	2.67335	6.01207	0.00026
265	53000	53200	266	0.25751	0.25266	2.08482	2.88798	0.00812
266	53200	53400	267	0.51001	0.50403	1.64395	2.21705	0.01761
267	53400	53600	268	0.16032	0.15920	1.39840	0.29672	0.22054
268	53600	53800	269	0.26475	0.25994	2.03838	2.74194	0.00960
269	53800	54000	270	0.30740	0.29732	2.91968	8.88067	0.00001
270	54000	54200	271	0.31356	0.29920	3.77691	15.79703	0.00000
271	54200	54400	272	0.27927	0.26699	3.64230	13.49863	0.00000
272	54400	54600	273	0.28297	0.27735	2.13259	3.31327	0.00502
273	54600	54800	274	0.27591	0.26792	2.69074	6.59844	0.00014
274	54800	55000	275	0.26467	0.25715	2.65894	5.89073	0.00030
275	55000	55200	276	0.17001	0.16905	1.32091	0.20688	0.26003
276	55200	55400	277	0.23943	0.22940	3.49770	10.76257	0.00000
277	55400	55600	278	0.31260	0.30462	2.47035	5.71456	0.00036
278	55600	55800	279	0.24529	0.23419	3.74313	12.25586	0.00000
279	55800	56000	280	0.44872	0.44765	1.12861	0.08885	0.33668
280	56000	56200	281	0.28806	0.27444	3.83919	15.10039	0.00000
281	56200	56400	282	0.26229	0.24526	5.01357	24.06026	0.00000
282	56400	56600	283	0.22819	0.22187	2.62683	5.02293	0.00076
283	56600	56800	284	0.34129	0.32456	3.96683	19.17675	0.00000
284	56800	57000	285	0.22701	0.21888	3.12685	7.90008	0.00004
285	57000	57200	286	0.41310	0.39734	3.25429	14.69334	0.00000
286	57200	57400	287	0.30184	0.28270	4.95889	26.00287	0.00000
287	57400	57600	288	0.38726	0.38470	1.36674	0.58980	0.13872
288	57600	57800	289	0.27100	0.26501	2.29673	4.00195	0.00233
289	57800	58000	290	0.24602	0.23722	3.11358	8.36136	0.00002
290	58000	58200	291	0.24548	0.23159	4.50489	17.55847	0.00000
291	58200	58400	292	0.20374	0.19409	3.85484	11.05463	0.00000
292	58400	58600	293	0.25542	0.25335	1.45829	0.60880	0.13492
293	58600	58800	294	0.30940	0.30753	1.33597	0.40502	0.18405
294	58800	59000	295	0.30510	0.29922	2.10193	3.42945	0.00441
295	59000	59200	296	0.39986	0.39039	2.33827	6.35625	0.00018
296	59200	59400	297	0.34422	0.33614	2.35493	5.44963	0.00048
297	59400	59600	298	0.14669	0.14296	2.49370	2.78868	0.00910
298	59600	59800	299	0.29907	0.29160	2.44038	5.51149	0.00045
299	59800	60000	300	0.24916	0.24492	1.97324	2.34530	0.01516
300	60000	60200	301	0.22257	0.21855	2.03813	2.34836	0.01511
301	60200	60400	302	0.40129	0.39017	2.59187	8.24780	0.00002
302	60400	60600	303	0.30959	0.30338	2.14770	3.74809	0.00309
303	60600	60800	304	0.35704	0.34912	2.27979	5.06637	0.00073
304	60800	61000	305	0.29720	0.28948	2.49533	5.75202	0.00035
305	61000	61200	306	0.44981	0.43793	2.53150	8.53439	0.00002
306	61200	61400	307	0.17611	0.16929	3.32107	6.83971	0.00011
307	61400	61600	308	0.16633	0.16060	3.04805	5.51707	0.00045
308	61600	61800	309	0.33118	0.32621	1.84555	2.38097	0.01455
309	61800	62000	310	0.31715	0.31681	1.06000	0.01402	0.43351
310	62000	62200	311	0.50385	0.49921	1.50001	1.33587	0.05107
311	62200	62400	312	0.32344	0.31485	2.53028	6.51797	0.00015
312	62400	62600	313	0.39012	0.38383	1.91070	3.08698	0.00648
313	62600	62800	314	0.30672	0.30030	2.19082	3.97572	0.00240
314	62800	63000	315	0.43912	0.43457	1.57344	1.52800	0.04022
315	63000	63200	316	0.25787	0.24741	3.43395	10.65522	0.00000
316	63200	63400	317	0.36313	0.34749	3.53437	16.22290	0.00000
317	63400	63600	318	0.22417	0.22080	1.86161	1.68952	0.03302
318	63600	63800	319	0.20380	0.20133	1.70012	1.03764	0.07485
319	63800	64000	320	0.17951	0.17668	1.90837	1.48343	0.04249
320	64000	64200	321	0.25657	0.25048	2.37898	4.18193	0.00191
321	64200	64400	322	0.43018	0.41925	2.44570	7.69262	0.00004
322	64400	64600	323	0.15755	0.15158	3.26688	6.12574	0.00023
323	64600	64800	324	0.23444	0.22417	3.64566	11.28747	0.00000
324	64800	65000	325	0.17553	0.16997	2.88708	5.06835	0.00073
325	65000	65200	326	0.15733	0.15151	3.21457	5.97156	0.00027
326	65200	65400	327	0.51489	0.50491	2.08101	5.45793	0.00048
327	65400	65600	328	0.17167	0.15954	5.45397	17.84083	0.00000
328	65600	65800	329	0.25939	0.25727	1.46212	0.61959	0.13281
329	65800	66000	330	0.30345	0.30010	1.61935	1.24802	0.05707
330	66000	66200	331	0.16208	0.15435	3.91598	9.04599	0.00001
331	66200	66400	332	0.17115	0.16207	4.22640	11.68302	0.00000
332	66400	66600	333	0.32962	0.32264	2.21495	4.47802	0.00138
333	66600	66800	334	0.35244	0.34671	1.91155	2.83660	0.00861
334	66800	67000	335	0.32903	0.31967	2.65842	7.42828	0.00006
335	67000	67200	336	0.29748	0.29165	2.13299	3.46436	0.00424
336	67200	67400	337	0.19264	0.18863	2.21400	2.61225	0.01114
337	67400	67600	338	0.30871	0.30135	2.38177	5.23733	0.00061
338	67600	67800	339	0.24287	0.23808	2.13759	2.86493	0.00834
339	67800	68000	340	0.40131	0.39770	1.49751	1.09256	0.06968
340	68000	68200	341	0.17462	0.17045	2.39958	3.08895	0.00647
341	68200	68400	342	0.47581	0.46556	2.21003	6.14059	0.00023
342	68400	68600	343	0.41388	0.40531	2.17617	5.07710	0.00072
343	68600	68800	344	0.34250	0.33623	2.03774	3.50210	0.00407
344	68800	69000	345	0.31115	0.31071	1.07764	0.02325	0.41463
345	69000	69200	346	0.34330	0.33717	2.01752	3.38702	0.00462
346	69200	69400	347	0.24846	0.24398	2.02647	2.50965	0.01253
347	69400	69600	348	0.44653	0.43232	2.83495	11.46111	0.00000
348	69600	69800	349	0.33748	0.33041	2.20650	4.44943	0.00143
349	69800	70000	350	0.28937	0.27813	3.32142	11.39697	0.00000
350	70000	70200	351	0.29784	0.28999	2.54030	5.93818	0.00028
351	70200	70400	352	0.41820	0.41039	2.05465	4.34426	0.00160
352	70400	70600	353	0.18095	0.17716	2.21013	2.38192	0.01453
353	70600	70800	354	0.15091	0.14556	3.13009	5.27107	0.00058
354	70800	71000	355	0.30295	0.29957	1.63277	1.28050	0.05476
355	71000	71200	356	0.35215	0.33949	3.11224	11.67447	0.00000
356	71200	71400	357	0.28025	0.27998	1.05268	0.00975	0.44447
357	71400	71600	358	0.32529	0.32261	1.46054	0.74748	0.11072
358	71600	71800	359	0.24167	0.23254	3.25097	9.10211	0.00001
359	71800	72000	360	0.27029	0.25687	4.00440	15.30143	0.00000
360	72000	72200	361	0.45340	0.44439	2.11937	5.07892	0.00072
361	72200	72400	362	0.28338	0.27603	2.49766	5.46192	0.00047
362	72400	72600	363	0.56749	0.56200	1.53121	1.66988	0.03381
363	72600	72800	364	0.17340	0.16841	2.69276	4.16737	0.00194
364	72800	73000	365	0.26350	0.25452	3.01621	8.30832	0.00002
365	73000	73200	366	0.19263	0.18284	4.05975	11.57482	0.00000
366	73200	73400	367	0.14198	0.13579	3.63157	7.05805	0.00009
367	73400	73600	368	0.27737	0.27152	2.21707	3.78192	0.00298
368	73600	73800	369	0.38241	0.37148	2.64917	8.49909	0.00002
369	73800	74000	370	0.28791	0.28222	2.12870	3.45865	0.00427
370	74000	74200	371	0.26557	0.26139	1.90454	2.10968	0.01998
371	74200	74400	372	0.27784	0.27468	1.64502	1.17106	0.06296
372	74400	74600	373	0.28367	0.27695	2.37935	4.66056	0.00113
373	74600	74800	374	0.43859	0.43186	1.85309	3.14201	0.00609
374	74800	75000	375	0.18092	0.17467	3.04569	5.95411	0.00028
375	75000	75200	376	0.11112	0.10390	5.02364	10.91111	0.00000
376	75200	75400	377	0.31638	0.30593	2.93819	9.14659	0.00001
377	75400	75600	378	0.32899	0.31635	3.28148	12.27567	0.00000
378	75600	75800	379	0.31911	0.31875	1.06342	0.01557	0.42995
379	75800	76000	380	0.29164	0.28324	2.68464	6.87290	0.00010
380	76000	76200	381	0.28107	0.27580	2.06467	3.02797	0.00693
381	76200	76400	382	0.28316	0.27457	2.76003	7.26609	0.00007
382	76400	76600	383	0.55513	0.54728	1.77579	3.27613	0.00524
383	76600	76800	384	0.18951	0.18101	3.68373	9.57678	0.00001
384	76800	77000	385	0.20041	0.19246	3.38180	8.34663	0.00002
385	77000	77200	386	0.24889	0.23475	4.57204	18.19719	0.00000
386	77200	77400	387	0.14549	0.14077	2.93079	4.40360	0.00150
387	77400	77600	388	0.19957	0.19095	3.58291	9.60291	0.00001
388	77600	77800	389	0.30899	0.29795	3.11456	10.16071	0.00000
389	77800	78000	390	0.22380	0.21633	2.97726	6.94942	0.00010
390	78000	78200	391	0.21006	0.20109	3.55901	9.67460	0.00001
391	78200	78400	392	0.21366	0.21223	1.37849	0.35123	0.20098
392	78400	78600	393	0.38959	0.38428	1.75960	2.30934	0.01581
393	78600	78800	394	0.38449	0.37770	2.00732	3.69411	0.00328
394	78800	79000	395	0.21364	0.20247	4.17237	14.02392	0.00000
395	79000	79200	396	0.27798	0.26649	3.47187	12.16990	0.00000
396	79200	79400	397	0.35451	0.34522	2.52535	6.63320	0.00014
397	79400	79600	398	0.20614	0.20100	2.45096	3.81998	0.00285
