#chr	start	end	name	null_scale	alt_scale	alt_subscale	lnlratio	pval
42	16800	17200	43	0.20282	0.19901	1.45669	1.00819	0.07780
43	17200	17600	44	0.77472	0.76639	1.23743	1.04517	0.07412
44	17600	18000	45	0.55166	0.54745	1.17418	0.41625	0.18077
45	18000	18400	46	0.21305	0.21078	1.25375	0.34825	0.20198
46	18400	18800	47	0.46136	0.46097	1.01926	0.00388	0.46489
47	18800	19200	48	0.56300	0.55958	1.13610	0.26697	0.23248
48	19200	19600	49	0.59569	0.58351	1.47202	2.97568	0.00735
49	19600	20000	50	0.63925	0.63073	1.30519	1.40654	0.04675
50	20000	20400	51	0.41917	0.41269	1.35959	1.31792	0.05224
51	20400	20800	52	0.50217	0.49687	1.24432	0.73590	0.11253
52	20800	21200	53	0.53746	0.53466	1.11740	0.18888	0.26940
53	21200	21600	54	0.45833	0.44904	1.47089	2.33502	0.01535
54	21600	22000	55	0.34976	0.34976	1.00000	0.00000	0.50000
55	22000	22400	56	0.45706	0.45364	1.17160	0.34125	0.20436
56	22400	22800	57	0.61592	0.60582	1.37238	2.00273	0.02268
57	22800	23200	58	0.30076	0.29436	1.50505	1.77930	0.02962
58	23200	23600	59	0.61275	0.61275	1.00000	0.00000	0.49999
59	23600	24000	60	0.33852	0.33852	1.00000	0.00000	0.50000
60	24000	24400	61	0.34070	0.32687	1.98797	6.74128	0.00012
61	24400	24800	62	0.34315	0.33485	1.57845	2.61144	0.01115
62	24800	25200	63	0.48853	0.47784	1.50722	2.87927	0.00820
63	25200	25600	64	0.50427	0.50427	1.00000	0.00000	0.49999
64	25600	26000	65	0.54796	0.54001	1.33209	1.44085	0.04480
65	26000	26400	66	0.16282	0.16182	1.14633	0.09267	0.33341
66	26400	26800	67	0.76873	0.76233	1.18370	0.63388	0.13009
67	26800	27200	68	0.68112	0.67345	1.25183	1.05540	0.07313
68	27200	27600	69	0.39584	0.38759	1.49388	2.23169	0.01731
69	27600	28000	70	0.18148	0.17905	1.32015	0.46647	0.16705
70	28000	28400	71	0.34735	0.34334	1.27005	0.62449	0.13187
71	28400	28800	72	0.39679	0.37977	2.03768	8.40537	0.00002
72	28800	29200	73	0.45616	0.45285	1.16575	0.31828	0.21248
73	29200	29600	74	0.11801	0.11496	1.63276	1.06605	0.07212
74	29600	30000	75	0.38015	0.37572	1.27124	0.69964	0.11842
75	30000	30400	76	0.27278	0.26967	1.26982	0.49484	0.15991
76	30400	30800	77	0.39596	0.38459	1.68435	4.05993	0.00219
77	30800	31200	78	0.45481	0.45456	1.01233	0.00158	0.47759
78	31200	31600	79	0.41992	0.41732	1.14192	0.21971	0.25370
79	31600	32000	80	0.17473	0.17345	1.17439	0.13679	0.30047
80	32000	32400	81	0.22915	0.22111	1.85790	3.55060	0.00385
81	32400	32800	82	0.58951	0.57788	1.45456	2.77223	0.00927
82	32800	33200	83	0.30001	0.29438	1.44418	1.41060	0.04651
83	33200	33600	84	0.53907	0.52532	1.59605	4.16033	0.00196
84	33600	34000	85	0.65114	0.64846	1.09132	0.14026	0.29818
85	34000	34400	86	0.48924	0.48924	1.00000	0.00000	0.49999
86	34400	34800	87	0.16549	0.16165	1.56566	1.22346	0.05888
87	34800	35200	88	0.33186	0.33186	1.00000	0.00000	0.50000
88	35200	35600	89	0.26799	0.25964	1.75576	3.35099	0.00482
89	35600	36000	90	0.29719	0.29441	1.22193	0.37653	0.19275
90	36000	36400	91	0.46526	0.45706	1.40883	1.78952	0.02926
91	36400	36800	92	0.53756	0.53756	1.00000	0.00000	0.49999
92	36800	37200	93	0.23646	0.22977	1.68414	2.48488	0.01290
93	37200	37600	94	0.25417	0.25054	1.34088	0.73841	0.11214
94	37600	38000	95	0.14675	0.13901	2.32291	4.86083	0.00091
95	38000	38400	96	0.53581	0.53193	1.16465	0.36657	0.19593
96	38400	38800	97	0.33171	0.32135	1.74931	4.03942	0.00224
97	38800	39200	98	0.20656	0.19987	1.78880	2.76982	0.00930
98	39200	39600	99	0.39690	0.39002	1.40511	1.55308	0.03900
99	39600	40000	100	0.08754	0.07959	3.40713	7.73097	0.00004
100	40000	40400	101	0.47780	0.47780	1.00000	0.00000	0.50000
101	40400	40800	102	0.25996	0.25801	1.17633	0.21035	0.25830
102	40800	41200	103	0.22023	0.21121	2.00867	4.49809	0.00135
103	41200	41600	104	0.28544	0.28012	1.44205	1.33895	0.05087
104	41600	42000	105	0.26220	0.25955	1.23882	0.38562	0.18992
105	42000	42400	106	0.32778	0.31385	2.03211	6.97793	0.00009
106	42400	42800	107	0.36459	0.34700	2.18456	9.63685	0.00001
107	42800	43200	108	0.36484	0.36228	1.16321	0.25154	0.23907
108	43200	43600	109	0.31354	0.30600	1.57432	2.30306	0.01593
109	43600	44000	110	0.81968	0.80986	1.26565	1.37988	0.04833
110	44000	44400	111	0.10421	0.10421	1.00000	0.00000	0.49998
111	44400	44800	112	0.02581	0.02474	2.04369	0.57869	0.14100
112	44800	45200	113	0.59027	0.58447	1.22260	0.70450	0.11761
113	45200	45600	114	0.51635	0.50444	1.53284	3.33886	0.00488
114	45600	46000	115	0.33476	0.32923	1.38961	1.24194	0.05751
115	46000	46400	116	0.60414	0.60415	1.00000	0.00000	0.49999
116	46400	46800	117	0.29442	0.28481	1.78602	3.92433	0.00254
117	46800	47200	118	0.30004	0.29219	1.62624	2.65829	0.01056
118	47200	47600	119	0.45507	0.44834	1.34550	1.30988	0.05277
119	47600	48000	120	0.18339	0.17729	1.81611	2.63240	0.01088
120	48000	48400	121	0.47588	0.46965	1.30462	1.06152	0.07255
121	48400	48800	122	0.54538	0.54538	1.00000	0.00000	1.00000
122	48800	49200	123	0.34143	0.33843	1.20685	0.37889	0.19201
123	49200	49600	124	0.10485	0.10210	1.64244	0.99322	0.07936
124	49600	50000	125	0.47575	0.47473	1.04891	0.03018	0.40296
125	50000	50400	126	0.65017	0.64160	1.29683	1.35766	0.04969
126	50400	50800	127	0.28727	0.28348	1.31064	0.69463	0.11927
127	50800	51200	128	0.27600	0.26402	2.06723	6.27672	0.00020
128	51200	51600	129	0.22222	0.22163	1.06251	0.02314	0.41484
129	51600	52000	130	0.76633	0.75186	1.42248	3.08090	0.00653
130	52000	52400	131	0.34097	0.33088	1.70712	3.72448	0.00317
131	52400	52800	132	0.35742	0.35451	1.18928	0.32314	0.21072
132	52800	53200	133	0.52067	0.52067	1.00000	0.00000	0.50000
133	53200	53600	134	0.35077	0.34510	1.38263	1.23741	0.05784
134	53600	54000	135	0.28843	0.28153	1.57087	2.15092	0.01904
135	54000	54400	136	0.21633	0.21094	1.60228	1.79777	0.02897
136	54400	54800	137	0.15192	0.14679	1.83204	2.27280	0.01650
137	54800	55200	138	0.38270	0.37481	1.49284	2.12677	0.01958
138	55200	55600	139	0.39170	0.38532	1.38363	1.33953	0.05084
139	55600	56000	140	0.45929	0.45929	1.00000	0.00000	0.49999
140	56000	56400	141	0.54469	0.53625	1.35392	1.62566	0.03568
141	56400	56800	142	0.53751	0.53000	1.32132	1.32801	0.05158
142	56800	57200	143	0.60755	0.60382	1.13762	0.29258	0.22215
143	57200	57600	144	0.35786	0.34842	1.62737	3.12459	0.00621
144	57600	58000	145	0.43645	0.43363	1.14827	0.24489	0.24201
145	58000	58400	146	0.49840	0.48654	1.55695	3.43844	0.00437
146	58400	58800	147	0.66197	0.65826	1.12461	0.26299	0.23415
147	58800	59200	148	0.33957	0.33601	1.24487	0.51009	0.15624
148	59200	59600	149	0.44349	0.43981	1.19107	0.41843	0.18015
149	59600	60000	150	0.48059	0.47227	1.40174	1.85949	0.02690
150	60000	60400	151	0.27401	0.26777	1.54213	1.84182	0.02747
151	60400	60800	152	0.10909	0.10284	2.45160	4.28627	0.00171
152	60800	61200	153	0.44471	0.43478	1.52250	2.72161	0.00982
153	61200	61600	154	0.23742	0.23375	1.36750	0.79316	0.10393
154	61600	62000	155	0.53457	0.52187	1.54872	3.59805	0.00365
155	62000	62400	156	0.62449	0.62163	1.10242	0.16725	0.28151
156	62400	62800	157	0.23423	0.22730	1.71812	2.66160	0.01052
157	62800	63200	158	0.26393	0.26393	1.00000	0.00000	1.00000
158	63200	63600	159	0.26808	0.26808	1.00000	0.00000	0.50000
159	63600	64000	160	0.36507	0.36507	1.00000	0.00000	0.50000
160	64000	64400	161	0.35769	0.35154	1.40258	1.39348	0.04752
161	64400	64800	162	0.83945	0.82704	1.32536	2.07514	0.02081
162	64800	65200	163	0.55982	0.55889	1.03815	0.02116	0.41851
163	65200	65600	164	0.30085	0.29622	1.36522	0.96640	0.08223
164	65600	66000	165	0.24153	0.23485	1.66796	2.40452	0.01416
165	66000	66400	166	0.72741	0.72529	1.06492	0.07891	0.34558
166	66400	66800	167	0.19426	0.19110	1.38956	0.71458	0.11595
167	66800	67200	168	0.56410	0.55159	1.51024	3.28602	0.00518
168	67200	67600	169	0.71733	0.71193	1.16707	0.49528	0.15980
169	67600	68000	170	0.56699	0.54944	1.73226	6.31920	0.00019
170	68000	68400	171	0.32577	0.31663	1.67245	3.26096	0.00533
171	68400	68800	172	0.53969	0.53831	1.05824	0.04834	0.37792
172	68800	69200	173	0.54828	0.54828	1.00000	0.00000	0.49999
173	69200	69600	174	0.54851	0.54813	1.01550	0.00296	0.46933
174	69600	70000	175	0.70011	0.70011	1.00000	0.00000	1.00000
175	70000	70400	176	0.55560	0.55237	1.13120	0.24356	0.24261
176	70400	70800	177	0.12625	0.12625	1.00000	0.00000	0.49998
177	70800	71200	178	0.58449	0.56698	1.70157	6.05882	0.00025
178	71200	71600	179	0.46355	0.45308	1.52823	2.90813	0.00794
179	71600	72000	180	0.48274	0.46710	1.76924	5.92419	0.00029
180	72000	72400	181	0.62870	0.62870	1.00000	0.00000	0.49999
181	72400	72800	182	0.38809	0.38495	1.18852	0.34950	0.20156
182	72800	73200	183	0.30921	0.30801	1.08995	0.06875	0.35539
183	73200	73600	184	0.41595	0.41528	1.03648	0.01484	0.43160
184	73600	74000	185	0.67109	0.67109	1.00000	0.00000	1.00000
185	74000	74400	186	0.38549	0.38220	1.19706	0.38064	0.19147
186	74400	74800	187	0.31858	0.31775	1.05980	0.03016	0.40300
187	74800	75200	188	0.36448	0.35943	1.32267	0.93918	0.08526
188	75200	75600	189	0.36605	0.36188	1.26514	0.65013	0.12708
189	75600	76000	190	0.54794	0.54329	1.19164	0.50446	0.15758
190	76000	76400	191	0.74223	0.72687	1.46909	3.58292	0.00372
191	76400	76800	192	0.57336	0.56969	1.14513	0.30386	0.21783
192	76800	77200	193	0.41871	0.41345	1.29155	0.87009	0.09356
193	77200	77600	194	0.11332	0.10573	2.71488	5.80721	0.00033
194	77600	78000	195	0.27947	0.27146	1.68517	2.91575	0.00787
195	78000	78400	196	0.59171	0.59171	1.00000	0.00000	1.00000
196	78400	78800	197	0.47568	0.46408	1.56860	3.44381	0.00434
197	78800	79200	198	0.35431	0.34240	1.80511	4.83684	0.00093
198	79200	79600	199	0.50573	0.50573	1.00000	0.00000	1.00000
199	79600	80000	200	0.60284	0.59101	1.44871	2.70428	0.01002
